Customer ID,Recency,Frequency,Monetary,future_spend_3m,predicted_clv
15131,304,1,80.28,0.0,-0.3295179488351126
15132,15,3,842.23,135.70000000000002,105.39191172638664
15133,37,5,1806.9,0.0,4.182743099673568
15134,36,6,823.16,773.13,81.63691955670673
15135,148,2,305.68,0.0,5.6753748887011115
15136,5,1,582.9,703.8000000000001,47.007685801699694
15137,430,2,823.4,0.0,1.2657865727287896
15138,303,1,502.52,0.0,2.4370241740625986
15139,149,2,178.96,0.0,3.2848301816539394
15140,25,6,2617.55,626.14,75.07110419575909
15141,367,7,1388.47,0.0,1.6793425742369466
15142,319,5,2121.18,498.74,114.608615247377
15143,135,2,563.63,0.0,10.332780878765831
15144,2,22,9140.71,3019.6,2287.3127587823587
15145,136,2,724.03,470.7,5.174973538321842
15146,74,2,1327.16,0.0,17.631961736935423
15147,149,1,623.5,0.0,16.219953655992693
15149,43,5,1554.61,0.0,8.050314255799826
15150,18,8,7256.23,1744.85,388.74790186360127
15151,332,2,2085.61,0.0,10.16950023901391
15152,22,7,2901.35,2362.48,81.9044692903457
15154,387,2,1091.99,296.42,5.944541810836572
15155,292,1,383.97,0.0,2.479309240124803
15157,63,4,2223.41,430.7000000000001,27.27338396208477
15158,310,1,204.62,401.4,10.73181030533347
15159,22,22,12445.69,9671.04,3540.3843315136805
15160,266,4,589.27,0.0,2.5716292307800286
15161,297,1,119.92,0.0,2.1315565550426667
15162,640,1,312.9,0.0,0.1768457082654534
15163,101,1,155.0,149.47,3.3875825359721077
15164,117,8,1594.05,474.87,119.46489754471231
15165,282,1,975.5,0.0,0.2850000411080812
15166,377,1,167.16,0.0,-0.16428844462980438
15167,230,5,1659.67,0.0,9.210208472729281
15169,291,2,569.22,0.0,4.035619919809771
15170,316,1,81.15,0.0,-0.06711305194000032
15171,240,1,1289.5,0.0,0.620990788338883
15172,45,3,886.74,737.31,188.01108876925744
15173,290,7,1494.6,0.0,5.225230445265309
15174,232,2,481.46,0.0,0.9350258255878299
15176,577,1,988.04,0.0,-0.3157517251564925
15177,335,1,948.93,0.0,0.6945748893239472
15178,169,1,40.5,0.0,-0.2046506742444899
15179,143,11,6740.09,751.83,341.37027794554797
15180,276,3,904.43,0.0,3.5800781350482813
15181,84,4,945.72,254.48,24.37614885059237
15182,63,11,2998.952,0.0,20.378851368537294
15183,457,3,639.93,0.0,1.9563406874177178
15184,100,3,518.42,171.53,9.472668478952327
15186,77,4,1221.05,182.15,30.031890404054106
15187,1,6,1883.88,2893.3,47.82038565263878
15188,634,1,310.43,0.0,0.22288085537431968
15189,0,38,13934.76,3589.62,1162.6937212122698
15190,343,1,834.4399999999999,0.0,0.4342711130576534
15191,372,3,588.05,0.0,0.3347787781675251
15192,29,5,1981.39,0.0,10.38100904962606
15194,36,24,9280.69,3147.0,646.5951497089515
15196,342,2,316.25,0.0,0.22484842265808894
15197,162,5,1571.15,306.36,91.61888412801572
15198,1,5,571.35,0.0,2.101547183166432
15199,4,9,2821.45,300.95,122.51130926520523
15200,404,1,549.05,0.0,0.03310116713600815
15201,35,6,1539.67,303.28000000000003,31.587329239880113
15202,329,3,6001.49,0.0,28.743390214645675
15203,15,13,3900.7,499.48,1686.4016510331533
15204,266,1,316.58,0.0,1.4321661997457302
15205,36,1,476.3,176.94,34.27732581862416
15206,9,3,236.7,183.6,52.00832569877133
15207,325,3,683.9200000000001,0.0,4.679088725580252
15208,72,3,423.92,546.6,50.91968418509275
15209,639,1,178.98000000000002,0.0,1.992380868312738
15210,134,3,1176.19,0.0,8.202447544756684
15211,274,1,766.14,511.34,12.366440004436418
15212,150,2,208.28,0.0,13.29239607837245
15213,228,2,328.35,0.0,0.5263170168525404
15214,93,2,651.63,1009.81,188.10144837943517
15215,6,5,1987.53,434.9,337.24516365961665
15216,528,1,389.49,96.6,1.3685396347154346
15217,472,1,426.24,0.0,2.559533977964534
15218,26,19,9625.03,1891.54,586.3008586166314
15219,85,2,685.45,0.0,10.009413319813012
15220,24,5,1284.05,494.91,183.32373663797648
15221,275,4,2465.4500000000003,0.0,14.78483467518254
15222,228,11,3550.91,0.0,4.843250318010589
15223,135,5,1417.95,0.0,8.33635030522666
15224,267,5,871.36,0.0,4.433732453640812
15225,143,1,409.4,0.0,1.0586793389729205
15226,220,1,154.41,0.0,1.2333274856040273
15227,125,7,2145.91,342.58,182.02289959539777
15228,39,5,4417.59,1162.68,111.92069623410785
15229,495,1,160.5,0.0,0.36263745969164213
15230,148,2,429.6,0.0,8.928359901572492
15231,530,1,250.26,0.0,1.584472782308635
15232,22,2,612.06,0.0,0.7364620034767964
15233,310,1,59.400000000000006,0.0,0.4725660917323885
15234,186,1,197.0,0.0,5.136762437037176
15235,127,16,2937.81,0.0,7.024144307449607
15236,208,1,321.05,0.0,0.10695976493953326
15237,112,2,1093.65,318.67,40.695625668494706
15238,4,2,772.78,299.21000000000004,49.01020437195247
15240,101,10,3798.79,661.1899999999999,558.4729210919523
15241,36,9,2638.58,411.58,138.26863505368047
15242,331,1,302.04,0.0,7.2668596032045265
15243,344,1,610.6,316.68,5.634750872142267
15244,157,2,578.45,333.63,10.264796107198654
15245,43,8,4610.84,0.0,111.05385948313514
15246,147,3,780.4,0.0,3.993875999320575
15247,31,3,976.06,0.0,16.894795663724143
15248,320,3,1893.93,0.0,23.96130816640724
15249,1,16,8216.88,1049.12,434.9913586817861
15250,550,1,60.0,0.0,0.5569023277092287
15251,0,18,19535.37,789.17,3142.2121425288974
15252,92,4,1663.18,440.23,71.85516435327695
15253,79,4,1310.74,744.35,33.09586336181761
15254,36,3,1088.35,0.0,12.446720534900596
15255,305,8,2838.57,890.85,604.0619781246469
15256,58,2,170.4,0.0,2.215706506559548
15257,192,2,685.9,0.0,6.63283369796496
15258,78,2,623.16,0.0,5.088996595465162
15259,422,4,1182.38,0.0,-0.11846070597605803
15260,9,25,9188.23,0.0,2221.5444227025273
15261,44,4,1508.0,0.0,13.607744954676473
15262,233,3,418.82,0.0,0.08921972178620817
15263,16,1,156.51,0.0,-0.16604437122170523
15264,439,1,454.66,393.74,6.43644146287637
15265,60,4,3345.64,0.0,7.862359280425412
15266,247,5,852.21,0.0,6.523076431735552
15267,65,2,1407.76,309.6,69.71897199249524
15268,388,3,961.9,0.0,5.145205758996615
15269,289,2,816.56,408.8,13.832704145418328
15270,27,19,7995.66,529.2,486.87952021421324
15271,4,19,3799.09,910.45,714.4875521868101
15272,359,4,1363.54,721.94,180.55139645571873
15273,509,1,228.96,0.0,-0.17203473726573668
15276,303,3,514.22,135.31,7.582625036908784
15277,334,1,220.44,255.9,2.147555389330962
15278,471,4,496.16,0.0,0.0432878827489127
15279,264,5,1580.54,0.0,9.406861894268404
15280,81,3,406.22,0.0,5.841674785713069
15281,46,15,8403.2,140.37,230.00811807636435
15282,479,1,348.59,0.0,0.5910350796563044
15283,299,3,148.33,0.0,5.219299787679157
15284,409,1,24.75,0.0,0.16832214757474442
15285,317,1,94.92,0.0,4.450685377839741
15287,289,3,369.34,486.69,3.8933545977527526
15288,65,9,3582.9700000000003,300.16,799.5563158249217
15289,47,4,1351.29,241.8,38.68947174832447
15290,13,20,5945.65,4550.63,1185.300985939482
15291,4,37,12863.28,983.28,1184.3936911519907
15292,110,1,180.94,0.0,1.459454173104345
15293,575,1,247.5,0.0,0.12950974396459128
15294,320,1,233.35,0.0,1.8481758488140971
15295,563,1,217.24,0.0,0.11815256045064985
15296,18,11,9269.46,1073.37,281.0086451085526
15298,2,18,8017.69,1441.68,2139.3847836822397
15299,73,8,6519.54,1472.0,921.7710151751453
15301,23,14,6280.89,1322.55,551.838278993684
15302,639,1,308.0,0.0,1.0550858527222973
15303,199,3,1224.18,0.0,6.882201579212997
15304,74,7,717.0500000000001,202.5,8.575910405391706
15305,464,1,93.6,0.0,0.12729606365336868
15306,2,8,2967.45,517.28,108.68635269746433
15307,5,1,205.3,0.0,8.818622649497035
15308,183,1,310.47,0.0,0.09434526426564885
15309,520,4,797.96,0.0,0.5034915293815405
15310,388,1,1634.64,0.0,0.9044443014547092
15311,3,182,102158.74,14612.42,9514.627329208452
15312,12,11,2800.14,130.05,192.9739817657356
15313,19,1,52.0,0.0,4.69151734459984
15314,108,3,820.4499999999999,0.0,6.053176546362215
15315,25,1,233.54,336.96,7.271211489828541
15316,236,1,165.0,0.0,1.5092636182848809
15317,586,1,129.75,0.0,-0.3265727331224295
15319,193,1,204.5,0.0,9.520014792703092
15321,201,10,5120.89,1588.84,652.3596187058465
15322,385,1,711.18,679.68,35.06971294600984
15323,472,3,434.6,0.0,0.17560131287971692
15324,610,1,140.22000000000003,0.0,0.6064491959491383
15325,13,8,1602.01,0.0,25.86893968383038
15326,243,5,1700.52,0.0,23.219092166919772
15328,317,1,107.24,0.0,2.6275778579226126
15329,43,10,2688.63,295.7,185.1167069173698
15331,409,3,767.91,0.0,1.009264503114164
15332,275,6,6553.74,0.0,75.7060774246278
15333,117,1,1028.56,0.0,14.54019704349479
15334,66,3,351.67,0.0,11.884109076044412
15336,311,1,240.5,0.0,3.050812179205538
15337,320,1,373.02,0.0,1.344048160033494
15338,586,1,283.43,0.0,0.04096930156772696
15339,227,6,1511.67,316.17,39.98179392744714
15340,471,1,105.5,0.0,0.36775076506745347
15341,358,1,382.2,2020.52,62.67595741551958
15342,39,1,406.09,0.0,9.800936597462652
15346,242,3,596.12,0.0,2.812861321204433
15347,275,4,1363.6,0.0,2.79219080364909
15349,67,2,473.81,0.0,34.85217186115432
15350,282,2,663.25,0.0,4.429280590193447
15351,279,4,2052.85,1685.44,47.904998808729296
15352,458,1,114.95,0.0,1.315786131862437
15353,164,7,3175.95,0.0,12.168353461929375
15354,512,3,284.4,0.0,0.16691002124749904
15356,14,11,2978.09,486.86,43.910308757029256
15358,30,35,14343.02,2707.39,245.88491322954314
15359,572,8,181.35,0.0,-0.17681964155656282
15361,271,4,689.07,0.0,2.4670607469313373
15362,358,2,613.08,0.0,4.813340552202459
15363,282,2,1004.11,0.0,0.17793643051953226
15364,5,2,913.19,0.0,4.455445823099657
15365,5,8,3204.09,1353.04,34.87642168265069
15366,267,6,1892.11,496.97,124.23671859120327
15367,155,9,4619.92,461.41,196.8368542371586
15368,303,1,275.8,446.94000000000005,1.8816341202872477
15369,401,11,6251.26,0.0,1.9382580602400346
15370,50,5,2866.42,872.5899999999999,173.8217766171134
15371,571,1,59.400000000000006,0.0,0.5787333618989758
15372,46,8,6017.06,0.0,375.40761366799677
15373,25,14,2692.38,729.01,530.3156722125862
15374,38,2,307.32,0.0,31.175881077284323
15375,599,1,60.96,0.0,0.23018078398000802
15376,26,2,989.02,244.34,31.272008010331035
15377,292,4,1211.75,0.0,3.7787950805155317
15378,372,2,246.5,0.0,0.23503858643207554
15379,78,8,4877.84,0.0,1351.2341920977772
15380,50,8,2371.36,1107.7,430.40392491946875
15381,123,5,1890.57,0.0,37.943064505762166
15382,94,10,9904.96,3828.59,522.9906932496463
15384,79,4,2027.79,0.0,4.76777744778368
15385,302,2,625.2,316.88,34.507101020957364
15386,95,1,394.14,0.0,33.72458804884143
15387,401,1,468.65,0.0,0.1903597559263079
15388,179,1,140.54,0.0,1.799476026430077
15389,81,5,2733.8,0.0,214.54310748815837
15390,305,2,1216.66,0.0,3.7441299544689386
15391,493,1,289.87,0.0,0.6563964142410883
15392,269,4,1715.07,1196.55,30.092319575922318
15393,190,4,783.58,107.76,24.130620087028415
15394,113,9,4539.7,747.1,463.09704670340653
15395,235,1,107.45,0.0,2.069901797873767
15396,22,2,796.38,0.0,11.714036091995924
15397,199,1,94.0,0.0,3.8381498174204944
15400,1,8,1302.3,0.0,24.235620521109894
15401,361,2,216.95,0.0,1.9883198473307382
15402,58,6,1830.54,0.0,9.534831180598816
15403,401,2,170.88,0.0,-0.10325378924763622
15404,285,1,257.06,0.0,5.004761438108887
15405,98,2,659.84,0.0,1.027077391311475
15406,210,3,717.45,258.42,39.73215568836038
15407,93,3,740.73,315.71,69.88018982088178
15408,173,1,267.18,0.0,2.0325149322689007
15409,630,1,131.25,0.0,-0.14588891539939305
15410,8,9,4324.29,361.43,316.7021279534241
15411,33,2,382.21,976.67,121.69811501512966
15412,80,1,190.53,0.0,1.0483086403819661
15413,601,5,6798.72,0.0,0.955256975258191
15414,151,1,36.2,738.7,2.9475872546102515
15415,222,1,572.8100000000001,0.0,0.4094391790583119
15416,64,6,3732.83,839.99,304.2817464378787
15418,334,2,452.32,0.0,0.9615681662076137
15420,343,6,743.0,0.0,2.3569682243432197
15421,124,9,3594.34,211.0,109.48811937633504
15422,232,7,1619.97,0.0,6.397238520447778
15423,491,2,223.39,43.5,2.376954686270998
15424,163,3,597.78,0.0,7.8575091911233965
15425,309,4,1944.57,0.0,19.822720373282696
15426,166,6,1830.98,784.41,42.039522601855865
15428,296,3,668.97,93.78,23.324244535603224
15430,377,2,954.75,0.0,0.19950080597210107
15431,412,1,153.24,0.0,0.680110805493954
15432,450,1,149.57,171.19,4.392368375581213
15433,123,2,533.3,0.0,8.454186845765586
15434,16,9,2112.86,454.2000000000001,127.60544952047601
15436,143,1,489.05,633.48,9.8860263352001
15437,171,2,393.45,0.0,12.255651790335783
15438,40,1,156.57999999999998,0.0,0.11083442098063968
15439,314,4,1269.05,0.0,1.63962251955983
15440,45,2,237.66,146.02,102.14397402429451
15441,305,3,1254.21,0.0,3.4311329309210903
15442,158,1,594.0,0.0,11.159787907490115
15443,18,9,2623.82,2552.11,53.5734378012182
15445,173,2,284.5,0.0,9.407268549967798
15446,286,3,406.95,0.0,1.168001426737352
15447,240,5,492.88,0.0,1.8468214544945507
15448,222,2,788.81,0.0,2.0355379944002094
15449,94,2,647.7,326.82,258.5011787396605
15451,343,2,233.21,0.0,0.982909170542053
15452,173,4,1507.63,291.48,4.555727580149228
15453,1,4,712.8,675.5699999999999,29.362274624106487
15454,271,2,307.69,0.0,5.388760414753831
15455,507,1,38.25,0.0,0.600073014026629
15456,192,10,2119.27,0.0,48.35579437534699
15457,171,1,237.07,0.0,1.4737014063812275
15458,311,1,208.8,161.64,5.86586082137993
15459,326,2,202.83,0.0,8.329660477825259
15460,263,1,216.76,0.0,2.1708187600698836
15461,370,2,429.7,0.0,2.518933217509896
15462,3,4,737.05,0.0,26.93221028983633
15464,247,1,1048.85,0.0,1.2137421269697786
15465,48,29,11293.16,1362.49,906.775830367528
15466,299,3,1236.48,334.53,9.925844484888964
15467,54,2,402.56,122.32,27.042448033485805
15468,302,1,962.97,467.51,15.667811167953161
15469,29,2,640.0,234.25,73.81838134182773
15470,485,1,63.42,0.0,0.895229856699653
15471,289,2,847.0799999999999,469.48,7.938195922828948
15472,22,1,371.56,0.0,13.287659371529008
15473,354,1,274.8,1771.2,32.08490172703134
15474,505,1,163.1,0.0,0.23290287280803273
15476,289,4,2209.98,0.0,6.229419095288772
15477,559,1,368.4,0.0,0.05840896365282279
15478,484,1,583.56,1441.42,19.61807865119863
15479,642,1,147.4,0.0,1.2469960892283312
15480,25,5,6279.0,0.0,34.21104602023729
15481,310,1,1993.34,0.0,31.147942087267772
15482,75,11,5641.099999999999,8951.46,831.2113501030437
15483,70,10,862.2,0.0,3.668629814156157
15484,449,2,1061.69,3594.31,-0.0789528884525312
15485,245,6,4475.14,1296.37,252.62909955795763
15486,436,1,102.0,0.0,2.520352309520331
15487,589,1,231.32,0.0,-0.09001628089176801
15488,2,5,431.92,0.0,4.096649306947027
15489,120,6,1633.59,786.02,137.57602827762167
15490,339,1,217.6,0.0,1.0056180843228355
15491,4,6,3100.09,0.0,19.438506799353927
15493,59,7,3631.93,683.05,446.5149377567608
15494,30,4,3608.2,171.85,65.29660294903988
15495,288,1,246.5,0.0,1.3819430709371638
15496,540,1,146.14,0.0,0.6734743977928168
15497,229,8,8365.789999999999,291.6,17.805885705159604
15498,30,36,21849.55,4190.03,1253.7792932139455
15499,633,1,161.6,0.0,0.26077187289230636
15501,314,2,402.5,0.0,2.9867192919733268
15502,33,7,9564.07,4429.4,476.1667289500539
15503,272,2,267.15,0.0,27.946983005832532
15504,430,3,371.02,52.83,6.771782969416342
15505,23,3,2091.14,1519.82,40.51385283458517
15506,48,4,1270.12,769.91,61.842279758813326
15507,81,1,492.36,0.0,25.560969978041353
15508,98,6,1000.27,0.0,1.522108495788078
15509,289,1,166.51,0.0,-0.005997456447224111
15510,240,1,250.0,0.0,2.6600719208661334
15512,65,4,331.58,0.0,20.283167024791318
15513,4,33,24344.47,3406.08,2396.691628195931
15514,135,13,5021.03,1577.52,617.3838958717424
15515,296,1,171.81,0.0,-0.06370919679105287
15517,142,1,267.03,0.0,5.460581157696991
15518,33,14,3901.25,317.69,626.6982705043829
15519,292,2,344.61,0.0,1.7704874305882106
15521,4,15,6433.27,673.42,790.0785858700798
15523,297,15,16947.98,412.0100000000001,56.040279430272086
15524,516,1,151.4,440.0,2.1486099217592747
15525,282,2,783.71,511.99,10.013863732637168
15527,54,20,4476.65,1098.99,532.4326500280027
15528,163,1,229.33,0.0,3.5415151685306645
15529,52,9,3515.8,1596.15,688.1412994317416
15530,59,4,1480.1,333.62,53.734769293325336
15532,40,9,3416.76,355.14,248.68718538641218
15534,635,1,162.25,0.0,0.26077187289230636
15535,82,6,1087.82,0.0,6.460680732115833
15536,318,1,259.09,0.0,3.2667328842877117
15537,72,1,110.92,0.0,1.9399983536713323
15538,447,6,3358.4,0.0,-0.2658221279504988
15540,285,1,247.38,213.3,4.411058693042585
15541,23,1,85.13000000000001,0.0,1.1378752822399951
15542,421,3,918.45,0.0,-0.7191422855575345
15543,197,2,242.84,0.0,4.36894151909953
15544,29,18,7388.09,774.34,402.18712919230495
15545,280,1,270.66,157.39,44.22583167529481
15546,516,2,1079.1,0.0,0.7550884737177139
15547,19,20,7970.26,2184.13,2160.8598178624643
15548,505,1,158.09,0.0,0.425305274248224
15549,67,7,2284.38,61.58,40.12924606277711
15550,15,11,2076.45,142.35,93.41004483072889
15551,303,6,1274.02,436.06,16.378147874609724
15552,126,2,252.52,0.0,3.4413456215818377
15554,187,1,217.2,0.0,4.520839075278684
15555,13,30,10127.12,1985.23,2690.4359997020943
15558,548,1,214.13,0.0,-0.16349029174613716
15559,477,1,1109.4,0.0,4.19469659267744
15560,307,2,153.52,0.0,2.3465115552661295
15561,59,7,1583.47,350.92,36.14263236635541
15562,261,3,673.3800000000001,0.0,9.202910615466536
15563,110,5,2202.18,664.8199999999999,255.76367181863088
15564,372,2,70.74000000000001,0.0,0.662695596163954
15566,302,2,227.87,0.0,3.1909737705225885
15569,13,10,3586.35,0.0,496.3548857844997
15570,51,22,7972.2,1338.84,518.6013854551672
15571,295,10,3401.2,650.4300000000001,89.3594613494452
15572,19,7,3071.1,997.57,508.20909501346966
15573,527,3,599.73,607.45,3.686022771066848
15574,87,6,1518.7,0.0,18.233575477380775
15575,529,1,30.1,0.0,1.4231998694896029
15577,60,5,397.98,0.0,9.094206028078375
15578,71,1,127.1,0.0,4.317757775092086
15579,223,4,1153.5,149.0,10.39208799284013
15580,286,8,1381.19,0.0,12.554211060645274
15581,30,38,7794.59,0.0,50.96581281178788
15582,9,2,541.51,141.4,8.685589540354085
15583,285,1,107.86,0.0,2.137689813732287
15584,71,3,707.04,570.46,42.58517731920434
15585,86,1,455.3,0.0,18.569947463025354
15586,502,3,1139.1,0.0,1.6774283739743945
15587,52,5,1065.24,456.84,24.086261508242067
15588,587,1,579.6,0.0,0.02458252583835739
15589,165,3,478.53,0.0,4.521740734366105
15590,291,5,1496.6,0.0,2.609565744893681
15591,492,3,217.9,0.0,-0.15907538666112292
15594,3,2,788.22,983.56,50.538699839442664
15595,397,1,357.6,0.0,0.2447723738114563
15596,10,9,3130.04,0.0,25.22746506234614
15597,484,1,238.8,324.57,3.546234471129175
15598,337,1,307.34,240.68,6.523953157292759
15599,113,2,937.15,312.91,80.61132096204612
15600,337,4,1199.31,0.0,-0.27374559083878486
15601,32,27,13769.02,1191.1,1711.1473430318783
15602,110,12,2475.59,754.92,240.17047570171383
15603,557,1,40.0,48.48,1.452339679873245
15605,161,7,1428.75,508.05,41.615816489175494
15606,28,16,4750.21,480.78,551.6561560874075
15607,246,9,1708.97,0.0,45.12073431170515
15608,30,2,977.98,808.0,80.32996159211176
15609,93,1,298.48,0.0,4.500808890758159
15611,13,21,2352.9700000000003,644.3100000000001,267.91276345614995
15613,519,1,433.72,0.0,2.746611294548684
15614,347,4,3147.36,0.0,26.514246314112228
15615,15,43,18342.08,3031.89,3075.983743769248
15616,347,1,317.11,0.0,15.562060066374137
15617,305,3,828.5500000000001,0.0,9.384793408817822
15618,1,3,419.041,357.81,66.95180631115521
15620,130,3,1264.19,678.17,9.448420177354905
15622,106,13,6745.05,1107.56,1814.0747146744459
15623,50,8,2437.05,0.0,338.55315472874855
15624,26,4,588.13,0.0,2.041938031153209
15625,13,9,3236.4,0.0,23.150440444313904
15626,239,2,673.6,393.92,4.460527113711014
15627,366,2,566.9,0.0,-0.08019122346725562
15628,7,13,4407.42,1244.84,1330.3223420129204
15629,359,4,2240.9,0.0,340.38768873903643
15630,114,2,691.91,789.49,132.47695623542248
15631,551,1,596.67,0.0,1.3688893587953275
15632,31,6,2351.84,933.47,29.195724441960387
15633,418,13,4352.46,0.0,-0.6177165671084546
15634,292,1,311.1,243.55,4.134612805742532
15635,305,1,100.35,0.0,0.4801105774489473
15636,191,3,1026.52,418.06,14.236373610338704
15637,323,4,574.23,223.36,6.636938378228326
15638,288,6,2265.2,0.0,44.167772640186165
15639,43,3,1065.08,0.0,8.939971609534199
15640,31,25,20361.26,3596.32,3924.689364596416
15641,14,12,5345.55,0.0,10.967442098800785
15642,639,1,105.78000000000002,0.0,0.566023967039996
15643,101,3,664.0,0.0,11.528167123259264
15644,75,4,813.0,0.0,4.412323286472271
15645,323,2,443.16,612.01,4.762603204836057
15646,67,5,974.61,0.0,17.259806172587478
15647,324,1,169.0,0.0,0.3757838326855308
15648,113,2,657.35,0.0,275.72529783839195
15649,245,4,2170.35,0.0,1.840825699227452
15650,431,2,553.88,0.0,6.8443974972773605
15651,170,3,840.08,418.98,20.106750014802497
15652,0,5,1420.34,0.0,26.692815350355158
15653,2,2,877.4399999999999,0.0,23.494864803069913
15655,152,1,560.67,0.0,3.485930271291359
15656,87,3,563.63,184.87,112.06796778644427
15658,99,8,2423.4700000000003,0.0,29.58128770740583
15659,296,2,226.04,306.45,3.6013618543402206
15660,45,12,2096.47,716.52,23.03191548669993
15661,226,8,1215.95,0.0,11.159240079856298
15662,570,2,283.73,0.0,0.8435174636336462
15663,15,1,138.14,0.0,15.027462623165576
15664,358,3,867.6,386.43,108.97556633851727
15665,77,5,4015.12,0.0,177.00501074462554
15666,381,2,632.9399999999999,0.0,5.081287480660014
15668,127,1,76.32000000000001,0.0,0.7835493365651662
15669,13,3,565.54,118.8,11.645957289646024
15670,206,2,325.2,0.0,-0.1158660346102617
15671,4,5,1972.89,684.24,27.727748439000926
15672,634,1,45.3,0.0,0.03414896264916768
15673,66,8,5638.16,776.63,348.47189079002555
15674,123,12,5881.29,1066.94,458.78170383280303
15675,64,3,443.74,98.3,54.85015399642581
15676,193,1,897.8,2537.96,38.89657279923359
15677,330,2,648.4,657.23,33.78080727505555
15678,304,2,1541.19,352.7,0.27023944129411337
15679,63,2,260.26,521.02,85.145779538432
15680,275,8,3652.79,854.79,111.34812927515244
15681,92,12,2266.76,722.94,291.58732902311795
15682,508,2,318.24,0.0,-0.3940436969238916
15683,26,2,524.54,0.0,0.7338445233688833
15684,456,3,173.95,0.0,-0.177935776577007
15685,359,1,55.98,0.0,0.9424400678153286
15686,329,1,90.0,0.0,0.32934404816286317
15687,96,5,1679.45,1313.65,57.40351174932458
15688,328,1,190.57,0.0,1.834452200810686
15689,29,3,521.03,0.0,3.743443526593526
15690,10,1,111.0,128.76,21.41327832763931
15691,161,4,571.3,0.0,5.837908828766
15693,568,1,37.5,0.0,0.5805508189732502
15694,85,19,7637.19,3173.62,414.8240526979324
15695,176,4,1131.04,0.0,17.37274842454322
15696,130,11,2808.01,1098.56,147.51353022226385
15697,599,1,246.75,0.0,0.03699509793155834
15698,533,1,46.2,0.0,0.7956335039658438
15700,81,2,696.68,0.0,3.536868357854898
15701,20,1,857.0,685.14,306.4416395615579
15702,385,2,140.39,0.0,1.2860716310373483
15703,174,1,211.5,0.0,3.632141001841558
15704,49,6,3817.96,0.0,107.38367672640871
15705,110,1,143.1,0.0,8.439343082578631
15706,25,1,450.05,610.51,21.542552713718404
15708,48,8,3714.91,663.8100000000001,305.8993420406642
15709,193,2,327.85,0.0,0.6027721894252456
15710,326,1,898.87,0.0,1.3028285367339536
15711,466,2,420.25,0.0,0.8720852748832839
15712,19,10,3166.36,306.05,615.8515028690051
15713,52,4,1010.79,0.0,17.52324710115588
15714,362,3,453.93,330.88,25.399228626192848
15715,465,5,658.02,0.0,1.0794545011343986
15716,55,11,3056.81,0.0,20.31051893444957
15717,143,5,607.0,0.0,4.261683491012034
15718,449,1,293.79,0.0,0.8726726654769776
15719,9,29,9246.12,976.94,1092.3990043856124
15720,459,1,143.19,598.73,2.5878172752545723
15722,18,9,4460.34,797.7600000000001,94.94014225020261
15723,274,4,947.65,0.0,-0.12623802773706116
15724,110,3,310.85,0.0,4.5092495651378135
15726,299,1,321.91,0.0,3.9147271860729065
15727,16,14,8875.84,569.67,312.2517250786131
15728,289,2,544.6,0.0,5.760827719162859
15729,122,3,192.55,0.0,1.6463549003565672
15730,1,4,1382.92,343.66,32.783468891474236
15731,463,1,125.3,0.0,0.2560211351066482
15732,121,10,1682.07,0.0,10.274490436918484
15733,192,1,162.3,0.0,2.4847651484794864
15734,24,4,2263.3,0.0,4.264850072277537
15735,330,1,327.68,0.0,2.589329719609201
15736,344,2,1815.72,0.0,2.83583422880693
15737,57,5,897.9300000000001,307.19,237.37497043814793
15738,6,38,12414.0,958.97,1070.5231324403821
15741,367,2,208.62,0.0,1.5273742825047116
15742,528,1,156.87,0.0,1.708045831654014
15743,23,2,434.05,350.41,31.564251369174208
15745,145,1,302.85,791.74,8.258498131257655
15746,43,1,196.88,0.0,0.7826091070063479
15747,29,8,2138.04,424.57,233.351986345342
15748,358,2,465.4500000000001,149.31,31.12639956697489
15749,144,3,44534.3,0.0,8.916732821440817
15750,80,14,5441.541,1355.65,804.2643681421632
15751,370,11,1380.44,0.0,-0.1811823007941487
15752,2,8,3674.31,533.23,123.12566710620565
15753,214,1,79.2,0.0,-0.0859867247403641
15754,156,7,2670.84,366.77,44.31196091613706
15755,17,14,4773.7,1219.42,654.4865058512704
15756,62,3,364.84,168.12,17.242592622788433
15757,127,5,2487.3,453.06,89.88230722526562
15759,127,7,830.9300000000001,0.0,0.9484321158224502
15760,540,2,13916.34,0.0,-0.6071504853674905
15761,352,1,143.05,0.0,2.755675022509271
15764,16,7,4499.73,3.35,119.72830597989525
15765,576,1,370.63,0.0,-0.29405359665754127
15766,365,2,516.0,315.06,2.9302742003918576
15768,25,34,15601.09,0.0,149.55891795083264
15769,11,39,74315.32,14389.0,12533.173149451944
15770,522,1,321.45,0.0,0.5041900401020587
15771,513,3,1006.54,0.0,-0.3449352976005347
15772,327,1,280.88,0.0,5.941212997572042
15773,318,1,138.84,635.6800000000001,20.868799821780215
15774,327,5,1059.14,270.8,0.03554039789889459
15775,154,2,150.5,0.0,0.8199437643246847
15776,42,1,241.62,0.0,5.5621499243160235
15777,150,7,1762.61,0.0,45.38484299418096
15778,340,1,307.95,0.0,2.6902244646088813
15779,372,2,124.08,0.0,0.16310979917641022
15780,93,3,475.28,0.0,60.19072229675484
15781,47,2,211.3,134.16,19.918788055409234
15782,339,1,1399.36,2614.74,47.96379901998964
15784,377,2,848.3299999999999,0.0,-0.19754551171642318
15785,67,15,5306.79,663.14,1015.3153782127631
