Customer ID,Recency,Frequency,Monetary,predicted_clv,future_spend_3m
17572,9,9,692.26,11.15655713105263,30.75
12504,326,2,297.0,11.15340422951424,482.05
17278,150,2,271.24,11.141420722093835,0.0
18196,4,4,1464.31,11.136008662107256,0.0
14731,115,2,251.02,11.10296544417985,129.0
12582,148,4,1980.4,11.085234634847351,0.0
14167,74,7,1123.75,11.075675761227906,172.74
15121,198,1,295.15,11.053409279359355,162.57
16573,199,1,292.63,11.053409279359355,370.98
17749,87,3,1026.18,11.04439072317597,0.0
13893,207,1,821.1,11.020651950734573,0.0
17917,165,2,230.46,11.003354902294957,110.82
17235,281,7,1696.72,10.99964672942873,208.16
15641,14,12,5345.55,10.967442098800785,0.0
13959,190,5,815.42,10.955326824696408,260.76
15992,305,2,854.61,10.945220634856405,41.99
12402,232,6,1256.9,10.893567043238882,0.0
17391,73,2,508.8,10.889276912035692,0.0
14170,284,3,597.33,10.884057023483487,0.0
15934,327,2,2190.66,10.865240364968171,0.0
14905,67,8,1971.39,10.837104844873112,0.0
17492,157,3,1122.42,10.826977306935238,0.0
16300,339,3,1392.43,10.818300939071966,0.0
16250,170,3,791.38,10.815192709075133,0.0
16884,466,2,644.08,10.81411444640976,429.84
13282,71,3,954.15,10.812939453293746,359.04
14624,324,4,588.22,10.794417518331706,225.85
15124,101,3,357.38,10.7709877984868,93.44
14021,64,7,1716.58,10.754440891363917,0.0
13686,92,3,409.04,10.749011427321657,0.0
16083,10,4,2351.42,10.746989557982332,0.0
17630,79,2,503.6,10.741537515434498,0.0
15158,310,1,204.62,10.73181030533347,401.4
16135,172,2,819.45,10.693692439154187,0.0
13720,26,4,799.9,10.66260560434138,0.0
16757,228,2,270.48,10.661067285338302,0.0
17375,108,4,660.55,10.654251489178773,0.0
17856,142,3,1142.63,10.62343400032054,275.4
14902,305,2,702.96,10.606910630028915,332.66
17974,129,4,1290.04,10.60626859073462,568.02
14491,84,2,468.13,10.59567617118071,0.0
18227,127,2,388.75,10.594075062657383,0.0
13499,134,2,463.79,10.574469357333747,695.3199999999999
18078,126,4,844.6,10.54426856283122,0.0
18001,359,4,536.61,10.51984535416842,417.23
18084,292,2,722.4499999999999,10.50914759455562,90.48
13099,8,1,207.36,10.50633276239108,0.0
14838,332,2,773.6700000000001,10.48000094019878,0.0
14278,319,1,205.83,10.479684077524078,0.0
15812,16,12,5201.47,10.454821005095328,0.0
15880,278,1,686.5600000000001,10.454572390532045,0.0
15579,223,4,1153.5,10.39208799284013,149.0
17438,163,5,1422.77,10.392084704691724,0.0
14538,165,4,1089.09,10.39155896746087,281.75
17252,26,2,353.86,10.387824958115177,0.0
17585,18,7,2093.3,10.387005999507586,0.0
16494,206,1,826.53,10.386425769371469,0.0
14465,156,11,3946.03,10.384672303881471,0.0
15192,29,5,1981.39,10.38100904962606,0.0
14722,56,3,513.37,10.361482163523531,0.0
17126,61,9,2070.44,10.357295994982056,0.0
13529,114,1,181.1,10.341611650487897,126.66
16882,148,2,215.7,10.341595663959293,489.42
15143,135,2,563.63,10.332780878765831,0.0
15732,121,10,1682.07,10.274490436918484,0.0
16402,174,2,511.4,10.268280965120944,0.0
15244,157,2,578.45,10.264796107198654,333.63
17829,208,5,4756.74,10.2578121593918,0.0
12976,121,8,3156.38,10.208805997579397,0.0
15978,341,2,2180.64,10.175735979550394,1098.78
15151,332,2,2085.61,10.16950023901391,0.0
16446,115,1,2.9,10.15482976954218,168469.6
14328,347,1,445.05,10.12847669538316,0.0
12987,107,4,1057.81,10.122612562116052,254.4
12968,21,1,135.95,10.122523939112629,0.0
13729,345,3,724.73,10.121870368219207,0.0
13227,111,1,257.7,10.117490474242368,0.0
17423,127,2,869.96,10.11595602323751,248.99
13987,289,2,682.54,10.108994592954913,0.0
13376,8,3,1019.76,10.090530463339174,0.0
13836,308,2,620.37,10.080291380269951,0.0
17783,157,2,208.85,10.070342025210149,171.06
12999,105,3,455.88,10.047114006818564,0.0
16846,486,2,628.09,10.035858076886084,214.32
13778,12,4,1124.49,10.027142044109414,0.0
15525,282,2,783.71,10.013863732637168,511.99
15219,85,2,685.45,10.009413319813012,0.0
16922,482,1,611.08,9.978757351013146,0.0
14658,26,1,123.14,9.965789823594797,124.01
16766,182,2,1145.6,9.957973750427064,0.0
15466,299,3,1236.48,9.925844484888964,334.53
13166,192,2,884.18,9.91051469160298,0.0
17935,47,7,686.14,9.902144893386533,0.0
14871,87,8,1091.34,9.886343532201533,167.63
15436,143,1,489.05,9.8860263352001,633.48
16916,281,3,745.22,9.87997192468201,378.18
17878,304,2,1032.88,9.879018501443277,379.45
15057,184,5,3255.96,9.871285603087014,0.0
17320,9,6,2895.77,9.870230127188684,0.0
14219,319,2,543.89,9.838823824016645,89.94
12538,287,1,276.5,9.837859910209604,363.95
17888,70,21,1401.44,9.825703016139585,419.0
13516,148,2,441.85,9.818626141194978,1243.41
13425,17,5,3403.63,9.817487559749624,0.0
16014,61,4,997.82,9.801713407704057,132.45000000000002
15342,39,1,406.09,9.800936597462652,0.0
16485,341,4,1931.03,9.782938454749688,363.65
17531,99,3,1266.82,9.771528816096534,0.0
17660,50,2,359.47,9.766648088275897,0.0
13648,309,8,1764.02,9.764019988705552,0.0
16725,211,14,1882.11,9.72962313538787,0.0
14222,86,1,683.17,9.727669124401476,0.0
12688,23,1,4873.81,9.724725355802564,0.0
14682,97,6,1514.81,9.69155645928829,0.0
14487,277,2,382.38,9.68153204708333,1071.23
13731,128,2,610.59,9.675274189676625,0.0
16060,310,3,541.95,9.648005919624111,0.0
17353,38,4,3242.0,9.63381377297016,0.0
18181,309,4,823.14,9.618293573623893,382.8
15012,283,2,628.64,9.60189307116219,231.98
18155,80,2,266.56,9.600356087339144,105.06
14740,106,11,4161.06,9.594110678927754,0.0
16465,330,2,746.24,9.578936322410524,0.0
17691,267,4,780.0500000000001,9.560169897877286,0.0
16342,17,3,283.71,9.53729222167139,38.7
15402,58,6,1830.54,9.534831180598816,0.0
15319,193,1,204.5,9.520014792703092,0.0
15870,306,3,508.52,9.48644544048446,354.09000000000003
16269,347,1,717.57,9.477965948428356,0.0
15184,100,3,518.42,9.472668478952327,171.53
14129,5,7,2193.71,9.457588649806386,397.63
16272,26,1,411.7,9.451845031250617,0.0
12703,542,3,722.98,9.449250482624263,283.55
15620,130,3,1264.19,9.448420177354905,678.17
12790,101,2,591.85,9.435154229268232,0.0
13189,24,1,127.0,9.426054454304673,133.68
15445,173,2,284.5,9.407268549967798,0.0
15279,264,5,1580.54,9.406861894268404,0.0
18006,291,3,553.1800000000001,9.399020563774677,444.68
15617,305,3,828.5500000000001,9.384793408817822,0.0
13410,96,7,1743.94,9.384179031866596,458.02
13918,162,1,198.2,9.329733540604968,1014.64
15828,284,1,1108.82,9.316404942200284,0.0
14169,340,2,624.4300000000001,9.312640633045756,0.0
17616,83,4,1060.8,9.29290317736776,0.0
17242,17,5,2889.28,9.288757076505457,0.0
17172,340,2,638.81,9.246694519893406,317.76
14398,310,2,707.79,9.232448019757316,0.0
15167,230,5,1659.67,9.21020847272928,0.0
15562,261,3,673.3800000000001,9.202910615466536,0.0
14850,221,7,1794.01,9.195554886741643,0.0
13109,66,2,717.34,9.184046129145448,416.69
12453,43,1,707.09,9.137779152282407,0.0
13214,327,7,3264.23,9.126828359367746,0.0
17987,94,5,1003.64,9.123249604401824,0.0
14986,285,2,566.9,9.102735222179035,0.0
17254,310,1,198.29,9.09864672545234,272.44
15577,60,5,397.98,9.094206028078377,0.0
14428,149,2,330.62,9.089404505706728,914.21
17524,270,3,539.14,9.088631209801672,0.0
13786,276,6,3358.94,9.0865070206882,0.0
13931,5,11,5257.38,9.07324365511215,0.0
14672,144,4,1113.14,9.051536711477413,0.0
12735,224,2,779.5699999999999,9.034513151281171,0.0
16415,493,2,509.09,9.015009889957142,210.35
18022,294,4,983.68,8.974555808884237,668.11
17440,66,4,323.58,8.963971055660085,0.0
13465,355,2,931.12,8.947846421613718,0.0
15639,43,3,1065.08,8.939971609534199,0.0
17407,321,1,552.9,8.93785716268244,0.0
15230,148,2,429.6,8.928359901572492,0.0
13792,196,2,263.0,8.916791759126196,120.95
15749,144,3,44534.3,8.916732821440817,0.0
17637,24,1,338.95,8.911320931789373,208.11
13751,197,1,296.25,8.908334503217702,0.0
17919,348,1,536.28,8.889309434550034,1304.04
17891,71,1,203.86,8.87798582180191,0.0
18156,279,1,412.46,8.863512652847769,528.71
17928,155,2,206.96,8.858804151412619,134.28
16228,294,3,890.8100000000001,8.855544921422238,0.0
12361,196,4,511.25,8.850879394652628,0.0
14150,269,1,306.18,8.845989242250647,352.46000000000004
17551,268,1,306.84,8.845989242250647,0.0
12763,47,2,814.16,8.83017518378492,0.0
15307,5,1,205.3,8.818622649497035,0.0
13466,93,5,1013.35,8.805421313167368,0.0
17161,353,1,856.01,8.799178992766496,0.0
16223,284,2,1102.35,8.79545453245301,0.0
14436,8,2,271.70000000000005,8.794951435200915,0.0
13684,195,4,596.98,8.79317308597298,0.0
16451,470,2,746.1800000000001,8.770880276415296,266.97
16972,292,2,786.25,8.74828048849181,0.0
13626,162,2,707.04,8.739762467514746,0.0
14245,129,2,1693.45,8.71889191514302,0.0
14182,353,4,678.77,8.709325851569421,0.0
16935,291,3,535.1,8.701699042677312,0.0
17815,302,1,591.96,8.699914282114403,0.0
15582,9,2,541.51,8.685589540354085,141.4
12460,365,1,326.65,8.683636802764907,0.0
13525,157,1,282.88,8.681449065641711,345.9
13904,204,1,201.12,8.661206230518895,131.52
17354,337,3,1750.4,8.65367585153617,1393.06
16445,296,3,372.22,8.639767019409527,230.51
16087,298,5,1739.92,8.638853525308901,0.0
15908,400,2,764.57,8.602492209208155,0.0
14552,61,3,511.28,8.579607967374402,0.0
15304,74,7,717.0500000000001,8.575910405391706,202.5
13005,83,4,999.68,8.541209252578904,0.0
14171,7,2,498.79,8.514584750914537,0.0
16785,319,1,533.78,8.503036642949132,0.0
16634,132,6,1814.61,8.471421759865455,0.0
15433,123,2,533.3,8.454186845765586,0.0
18113,278,1,152.64,8.443981996525523,0.0
18151,44,6,1879.44,8.440804412265194,0.0
15705,110,1,143.1,8.439343082578631,0.0
14821,276,7,1286.45,8.430520786849774,0.0
14566,20,4,4092.0,8.41832550772265,0.0
16442,137,4,719.71,8.41780740128687,179.76
13402,36,4,1535.13,8.413464699430282,0.0
17869,16,7,1036.16,8.407673756530782,0.0
16808,8,2,288.42,8.39438333666526,0.0
13359,312,1,603.75,8.373724168478669,439.56
13369,275,1,616.5600000000001,8.368167587703425,0.0
17082,227,5,3365.12,8.33669733696204,1366.91
15223,135,5,1417.95,8.33635030522666,0.0
14314,16,2,229.8,8.332236577727425,0.0
13928,16,2,225.45,8.332236577727425,239.12
15459,326,2,202.83,8.329660477825259,0.0
16529,99,4,2012.0,8.317581792757503,0.0
18072,95,1,247.44,8.31696008841775,0.0
14920,122,3,1607.17,8.309685684001764,0.0
17321,303,4,1040.32,8.308345880194913,700.86
14585,292,4,986.22,8.301178141987144,157.05
16146,66,4,946.38,8.29606421847404,0.0
13867,127,1,138.85,8.29333275750289,876.44
12465,78,1,440.94,8.286680048948584,301.25
12732,89,1,236.26,8.2834893696952,0.0
14366,434,1,136.0,8.259388576695041,0.0
15745,145,1,302.85,8.258498131257655,791.74
13294,99,3,1689.53,8.247837549249207,0.0
17098,291,3,591.0699999999999,8.245162461862442,0.0
14499,43,6,1694.61,8.23948106425885,444.36
16287,79,5,1006.98,8.239380011580945,0.0
16641,15,2,554.5,8.237558085786246,0.0
14199,127,4,1091.7,8.23499072531443,0.0
14893,527,1,571.76,8.225922422299043,1237.85
13179,528,1,572.3100000000001,8.225922422299043,0.0
12821,123,2,220.8,8.224834117308852,0.0
14880,94,2,363.27,8.22441823433962,342.92
15210,134,3,1176.19,8.202447544756684,0.0
14656,78,5,814.65,8.180064239757796,0.0
16117,99,3,654.4,8.177616277887374,0.0
14998,79,4,770.73,8.176313614725574,0.0
14692,46,12,1745.09,8.14991346815325,0.0
13046,175,2,517.66,8.148344573547554,431.59
17557,642,1,34.0,8.147689504130868,541.46
13412,529,1,487.35,8.146381885601391,0.0
17444,57,3,2940.04,8.111285128930906,0.0
18034,285,1,370.82,8.109544717743612,422.88
13067,319,2,393.05,8.097325961055327,115.46
16147,43,5,2398.91,8.096768115859334,0.0
16847,527,1,421.4500000000001,8.0928533808958,193.44
14715,4,7,1567.82,8.092040714573898,272.63
14867,95,16,2952.06,8.085070931642338,0.0
13921,311,4,730.7,8.0820136388492,0.0
13602,291,3,596.28,8.08009346869717,428.89
14071,169,2,356.81,8.079133176892876,1082.01
17433,294,1,266.8,8.055856407333158,303.16
15149,43,5,1554.61,8.050314255799826,0.0
12922,70,1,405.38,8.043439430922273,0.0
14163,61,4,1808.1,8.032833694612835,786.52
17187,136,2,467.71,8.030294096126164,0.0
13506,225,5,1639.2,8.025286298821879,0.0
16848,286,3,1130.2,7.991912315116613,281.42
12541,82,2,536.14,7.985335231628253,445.04
15829,8,2,636.14,7.976112070809252,0.0
16421,285,3,526.27,7.971455978185359,0.0
18189,177,2,946.59,7.961590822410352,457.14
13261,178,2,944.1,7.961590822410352,0.0
16317,29,5,2192.51,7.957253492634232,0.0
17805,519,1,414.72,7.953754035078997,512.31
15471,289,2,847.0799999999999,7.938195922828948,469.48
16866,50,3,207.74,7.937920802664392,0.0
14492,339,7,1921.91,7.930572587757172,0.0
17978,274,4,1461.76,7.927191786702629,0.0
15127,429,1,304.97,7.92271367908589,406.53
17573,3,1,174.71,7.9114602885776275,205.89
18035,294,2,546.34,7.886552228847544,730.4
16644,87,2,833.78,7.886536918801575,0.0
17384,128,2,398.8,7.886331498744513,108.75
17255,208,3,613.18,7.883133074353655,185.95
16140,280,2,956.56,7.876907416505706,601.04
14275,305,6,1189.38,7.874473164711535,0.0
17141,327,4,754.33,7.868271205005724,0.0
14968,367,1,357.4,7.86294482568193,147.59
15265,60,4,3345.64,7.862359280425412,0.0
13998,356,3,566.7,7.858854284341213,0.0
15424,163,3,597.78,7.857509191123396,0.0
12355,123,2,947.61,7.848553134226167,0.0
12930,80,1,221.56,7.844583231387327,194.24
12534,40,1,1089.18,7.84429369408989,0.0
14247,187,5,772.66,7.829109891608482,0.0
16772,332,3,3723.55,7.784571491342376,0.0
13428,423,2,281.51,7.771988683721295,218.47
14725,304,3,597.16,7.760708802439689,718.08
13878,457,3,1191.53,7.759297354316287,1281.53
17383,362,1,110.7,7.742413426529737,199.29
16204,289,2,538.53,7.7399608442091825,405.71
13745,71,2,777.36,7.727143734439409,0.0
16296,535,4,1313.67,7.722521523518237,0.0
14350,183,3,972.03,7.69079797255683,0.0
13945,304,2,854.15,7.67678282620051,0.0
15079,122,11,3767.35,7.632544350797517,0.0
17817,186,5,689.87,7.631132319536434,117.98
14847,58,3,1348.95,7.6153803517665075,0.0
13135,106,2,3371.45,7.60751746877672,0.0
15938,21,9,734.81,7.600982371310529,0.0
17382,345,7,836.88,7.599173666290904,65.4
15276,303,3,514.22,7.582625036908784,135.31
12590,120,2,9864.26,7.572640011429302,0.0
13781,160,3,778.83,7.545108266198577,0.0
13293,301,6,1192.94,7.544335664605743,0.0
14964,156,1,206.21,7.532443337340267,0.0
12461,3,2,826.88,7.529969276344291,0.0
13741,93,2,363.13,7.518705979427697,305.3
14645,66,3,876.89,7.4977705265619985,0.0
14712,21,2,526.72,7.489812784287331,801.35
12427,281,1,607.0,7.478513073463127,522.3
13964,296,2,438.9,7.473193483591823,0.0
14708,63,4,1787.09,7.472508830595768,425.19
17510,330,1,206.08,7.467804448054922,308.48
17035,155,4,613.59,7.4659387041988285,0.0
14417,297,1,604.2,7.459842995165888,0.0
12521,52,1,599.68,7.459645471262993,0.0
13606,152,2,250.42,7.457701726529891,30.12
12717,60,3,1308.91,7.408936618739991,0.0
14230,345,3,979.8,7.371064328347847,0.0
12475,319,1,426.26,7.363571654685462,723.38
17150,286,6,1375.65,7.360356013406919,0.0
15806,67,2,521.88,7.356593065036328,262.7
13624,297,1,462.08,7.335738128409435,0.0
15825,81,1,532.94,7.329155085196888,0.0
15899,278,1,112.5,7.325856640974596,0.0
16784,286,4,788.93,7.318175832920016,107.6
17455,113,1,131.7,7.284013077501195,0.0
17123,71,3,977.17,7.278267518603009,0.0
16129,316,3,1396.05,7.273345538146067,0.0
15315,25,1,233.54,7.271211489828541,336.96
15242,331,1,302.04,7.2668596032045265,0.0
17998,289,3,639.24,7.25921816155202,0.0
16362,0,4,592.22,7.259109710614329,354.72
17772,302,1,202.0,7.252657965891245,182.77
13615,228,8,6272.53,7.245628638008336,0.0
17877,79,1,237.61,7.216386752589697,0.0
14338,70,3,928.1,7.194488989299032,0.0
12897,114,4,514.25,7.178017584545108,0.0
16926,280,5,1421.35,7.158262177056011,0.0
13106,42,2,603.46,7.150243959662008,0.0
14037,85,6,836.95,7.149987238782115,0.0
16795,274,3,2492.39,7.102847073291871,0.0
13341,170,1,775.85,7.096244940440853,0.0
13122,3,2,922.39,7.086198058990471,0.0
17203,297,4,2012.03,7.082136159124586,3563.85
12947,53,6,1908.03,7.078778890342329,0.0
18081,22,2,208.05,7.066186431802148,135.4
12365,200,2,641.38,7.060704296696674,0.0
16857,352,1,352.8,7.059602255422083,0.0
16552,152,2,475.02,7.05136810297104,0.0
13974,491,1,264.13,7.048385426048933,413.59
16010,155,11,1724.06,7.043967811154925,0.0
13712,156,2,766.42,7.037261184147704,0.0
15235,127,16,2937.81,7.024144307449607,0.0
16887,310,2,465.84,7.006005719580962,194.88
14448,273,1,102.35,6.993266343081353,273.0
13699,64,2,764.15,6.986485347054453,0.0
13057,439,3,722.09,6.986304878054003,0.0
17948,56,1,358.56000000000006,6.982088611167022,0.0
14249,320,12,5625.461,6.9633727888304096,0.0
16306,123,7,1192.82,6.949173798310116,0.0
14803,71,3,845.55,6.917549933495727,0.0
14241,93,2,333.70000000000005,6.915948561481881,0.0
16344,67,4,842.42,6.913243367292265,0.0
16861,67,4,843.63,6.913243367292265,102.96
12693,36,7,1703.02,6.904392318207972,0.0
13389,142,1,257.89,6.8978483783058495,540.07
13578,318,1,147.66,6.890957738265705,0.0
18203,66,4,504.42,6.88768201073336,0.0
15303,199,3,1224.18,6.882201579212997,0.0
13723,126,6,1209.2,6.880591782374396,0.0
12400,323,1,205.25,6.8795396846238,0.0
13404,122,1,217.81,6.871448152794369,34.68
14662,144,6,1170.02,6.871213191767729,246.31
16483,101,1,139.35,6.846516949514392,0.0
15650,431,2,553.88,6.8443974972773605,0.0
13281,348,1,350.85,6.841332088442773,0.0
12781,194,1,549.26,6.840653072852031,277.48
16586,158,3,1462.78,6.835997525288067,0.0
16788,32,5,1950.3,6.83233503277478,0.0
13273,22,1,138.98,6.831124839366483,0.0
13548,5,3,908.99,6.821469420982826,0.0
16158,431,9,628.32,6.800143586568458,0.0
17884,221,19,2958.28,6.798468883280071,114.61
13544,150,5,660.5,6.780770738403196,168.5
13752,33,7,1590.73,6.77187903051625,0.0
15504,430,3,371.02,6.771782969416342,52.83
14953,327,3,723.95,6.768495793850196,289.82
15957,330,2,501.21,6.747593068707132,428.89
16001,290,1,583.39,6.746644460636622,0.0
13070,101,4,751.7,6.745725762998425,0.0
13832,331,1,561.49,6.742411210553804,52.2
14202,290,3,847.76,6.740062597830709,0.0
12624,15,2,641.13,6.724494006223837,0.0
16792,191,5,623.46,6.719149656254424,0.0
13687,347,1,11880.84,6.69791790891666,0.0
17245,114,2,371.63,6.6949963189951465,0.0
16897,208,2,289.78,6.682881134091953,0.0
13130,3,1,64.0,6.669889604506988,0.0
12419,295,2,503.01,6.669282684477081,0.0
17303,270,1,250.04,6.646040189684267,0.0
15637,323,4,574.23,6.636938378228326,223.36
15257,192,2,685.9,6.63283369796496,0.0
17462,193,1,463.41,6.63135503336705,212.28
16885,266,2,429.88,6.61806153646717,280.86
16572,36,3,1009.6,6.59957023387158,0.0
13264,352,1,722.5600000000001,6.58847704765205,0.0
13863,157,4,1239.55,6.581555378262176,0.0
12711,521,2,1339.05,6.5739495407713,0.0
17048,27,7,2071.68,6.571979971962553,0.0
12399,28,7,1962.3,6.566932711860708,0.0
13707,176,5,3365.86,6.556948835863124,0.0
14236,281,4,1443.08,6.544282825761763,301.56
14237,282,2,632.14,6.542686045872324,0.0
16142,159,1,535.34,6.536140050661239,0.0
15598,337,1,307.34,6.523953157292759,240.68
15266,247,5,852.21,6.523076431735552,0.0
16588,295,4,1361.28,6.50095740786483,0.0
14242,144,2,280.55,6.500482169987566,0.0
16883,96,19,2396.59,6.48622564397724,0.0
13052,121,7,3168.53,6.468122599127971,0.0
13233,245,3,875.58,6.463373678756683,300.88
15535,82,6,1087.82,6.460680732115833,0.0
13101,143,4,695.4,6.456966156566027,0.0
15264,439,1,454.66,6.43644146287637,393.74
12533,537,2,1367.89,6.430230411040007,0.0
16302,36,1,233.22,6.42501628056717,0.0
15422,232,7,1619.97,6.397238520447778,0.0
13003,15,3,149.05,6.394492334496023,0.0
12456,40,2,2265.4,6.391820854976099,915.64
13453,75,3,781.6899999999999,6.376260486628105,0.0
13637,96,2,684.85,6.370205797213046,125.65
16797,302,5,1827.77,6.356420714505816,0.0
17051,103,4,714.39,6.3420090404977065,0.0
16737,487,1,417.6,6.341826840784679,417.6
13444,283,2,631.6800000000001,6.334429103026599,0.0
12816,5,2,572.2,6.310151329245711,0.0
13797,346,3,1179.45,6.299513266272608,0.0
14806,348,1,110.04,6.274894029323676,193.39
15897,103,2,222.05,6.264152773512576,0.0
14370,360,6,1175.78,6.260501158477397,0.0
13795,297,4,836.3,6.23827568513931,0.0
15476,289,4,2209.98,6.229419095288772,0.0
16888,310,3,437.15,6.228781453035186,0.0
15912,87,9,1074.7,6.220996013426577,0.0
13725,78,7,1865.7,6.214913271312502,114.86
16284,302,1,205.8,6.209877691679961,823.97
18217,423,2,323.29,6.201710649998993,621.75
12872,236,12,3685.49,6.169892643945755,0.0
13171,208,1,140.35,6.163044530157934,328.06
17472,100,4,935.1,6.143171606977255,0.0
13345,197,1,389.5,6.134107259535704,0.0
16214,80,4,2038.25,6.130839332507594,0.0
17732,282,8,2470.39,6.12489433711757,0.0
18238,424,1,270.92,6.116804960912309,0.0
16649,429,1,306.58000000000004,6.116179037398022,0.0
14865,281,3,114.72,6.100265581844885,15.0
18114,199,1,220.1,6.096122033008368,0.0
17711,199,1,220.53000000000003,6.096122033008368,164.57
18268,43,6,1490.23,6.0828452212607935,0.0
14372,352,2,860.08,6.076662742886516,0.0
15894,162,2,420.29,6.073191936602707,0.0
13581,218,2,280.53000000000003,6.070561478893376,0.0
14921,110,1,903.01,6.0690518067200685,413.06
12784,438,1,1230.33,6.061200221424461,574.42
15314,108,3,820.4499999999999,6.053176546362215,0.0
18185,158,1,304.25,6.044186432080744,0.0
16259,319,3,361.94,6.042318476569192,0.0
16952,18,5,798.78,6.036391490706739,0.0
14029,53,1,165.20000000000002,6.018484023079312,302.46
13693,283,9,2011.82,6.00656154236357,0.0
17167,289,3,867.11,5.996526981261355,0.0
12873,191,3,2027.3,5.991480214506757,0.0
15921,82,4,802.11,5.987295642744765,0.0
17443,129,1,534.24,5.970711137177171,0.0
14746,315,4,593.5,5.960320975229101,0.0
15936,288,2,282.79,5.952971426490691,0.0
13083,334,1,91.68,5.949008630280535,303.75
14802,347,2,1502.98,5.946974479363259,0.0
15154,387,2,1091.99,5.944541810836572,296.42
17489,122,1,208.56,5.943614665680664,168.07999999999998
15772,327,1,280.88,5.941212997572042,0.0
14819,101,3,282.81,5.93537373139884,187.35
12673,236,2,840.4,5.908283689400056,389.62
17334,211,3,635.15,5.890633754503919,0.0
14494,310,2,261.9,5.877364397282902,139.56
12786,519,1,728.5,5.871785468529591,0.0
15458,311,1,208.8,5.86586082137993,161.64
16590,310,2,605.9,5.856833155249358,0.0
12616,4,3,1131.1,5.849543847639403,0.0
15280,81,3,406.22,5.841674785713069,0.0
15691,161,4,571.3,5.837908828766,0.0
17901,431,2,149.7,5.834972572398441,110.38
16391,310,4,1103.61,5.826173685923035,0.0
14647,110,2,519.97,5.826110806794041,0.0
13283,95,3,305.2,5.824760810863475,68.16
17683,295,3,819.01,5.821086519539086,0.0
16736,415,5,2956.56,5.817520691642855,0.0
16174,35,7,2246.75,5.802540488887572,0.0
17329,224,4,724.6800000000001,5.797540751366184,279.75
17952,287,4,819.61,5.791701853537118,0.0
17265,48,2,562.9,5.786310141266129,0.0
16032,365,6,1970.45,5.7821043945603305,0.0
17482,396,2,778.19,5.7731803119503935,0.0
12458,194,3,1272.01,5.770153192694719,505.48
15728,289,2,544.6,5.760827719162859,0.0
13897,347,2,849.56,5.735018834980639,311.16
16526,81,2,717.21,5.734369701321001,0.0
18013,64,2,187.29,5.7242701818632415,0.0
17709,79,5,671.01,5.715527662921581,0.0
18058,450,2,603.9,5.691860708159148,170.16
17158,142,4,1411.58,5.691709716637745,568.42
15948,334,1,553.85,5.689218344708311,955.24
16111,337,1,562.48,5.689218344708311,0.0
17864,185,3,535.23,5.687813259728661,389.09
15135,148,2,305.68,5.675374888701112,0.0
14618,247,5,1000.68,5.659128617706989,341.64
14287,108,2,83.28,5.64424822469741,93.35
15989,285,2,372.51,5.635423443434222,0.0
15243,344,1,610.6,5.634750872142267,316.68
14908,372,1,104.1,5.628848209508012,277.8
16829,66,2,513.32,5.619352000217713,0.0
14669,151,7,3243.93,5.610197085961646,0.0
14570,190,3,613.75,5.5998452260426905,0.0
17325,189,3,609.5699999999999,5.5998452260426905,0.0
17411,170,3,932.02,5.592247358557842,493.36
17777,9,1,194.7,5.581111575449476,471.16
14223,1,3,991.13,5.563402133975834,0.0
15776,42,1,241.62,5.562149924316024,0.0
17326,317,2,321.95,5.548684349402207,0.0
14476,166,1,215.7,5.544381273431821,0.0
16367,272,2,728.82,5.543035477634268,633.58
16943,121,5,1299.49,5.524761624957803,0.0
12529,437,1,316.48,5.52309623312276,0.0
16321,214,5,454.55,5.520898293038854,150.0
14022,134,2,792.15,5.516650583492587,0.0
14208,4,2,567.05,5.502670537688861,0.0
13864,296,1,662.4000000000001,5.491522546932563,0.0
16031,1,2,548.94,5.489224284572889,0.0
17244,292,4,871.14,5.47720654134885,954.9
13805,38,1,500.24,5.467082000434985,424.36
15016,82,5,630.3,5.461355394675207,0.0
15517,142,1,267.03,5.460581157696991,0.0
17217,143,2,218.0,5.458054130707144,0.0
18165,86,1,302.46000000000004,5.447511055525402,0.0
17525,269,3,1161.9,5.4374861754258665,0.0
12785,273,3,1100.4,5.4337033994384685,0.0
17053,40,1,498.48,5.427834165169681,0.0
14459,64,2,5375.741,5.426774854292617,0.0
14413,271,4,770.37,5.415741586203217,0.0
16565,273,4,773.05,5.415741586203217,0.0
16998,59,5,402.0,5.407926937223381,0.0
17142,148,4,1283.75,5.406889858662989,0.0
16428,323,3,660.28,5.406832483967911,0.0
15454,271,2,307.69,5.388760414753831,0.0
14254,342,1,601.03,5.386106557046427,0.0
17327,319,2,152.35,5.370094506232578,0.0
17113,483,6,2322.59,5.3358162838673815,0.0
17782,292,2,679.02,5.319951311683157,0.0
14302,340,3,742.9000000000001,5.300874498975346,0.0
16665,271,1,135.39999999999998,5.29617880151823,0.0
15026,149,4,823.39,5.291097998040798,238.22
12378,39,2,5416.32,5.287704380585868,0.0
13955,63,3,545.17,5.284413067418963,0.0
13295,269,4,1101.97,5.281525237981643,0.0
17259,57,6,1889.34,5.278801860931534,0.0
17003,311,4,830.16,5.277084356845096,0.0
16424,100,2,443.06,5.272019386443223,0.0
17722,5,5,4430.36,5.259875129558828,0.0
17771,232,3,257.4,5.242190660677978,130.01
14599,299,2,474.54,5.237281418645208,0.0
17733,171,1,216.95,5.233604067332995,475.24
14294,316,1,375.34,5.232696867366218,0.0
