Customer ID,Recency,Frequency,Monetary,future_spend_3m,future_spend_3m_log
15258,78,34,623.16,0.0,0.0
15259,422,57,1182.38,0.0,0.0
15260,9,398,9188.23,0.0,0.0
15261,44,92,1508.0,0.0,0.0
15262,233,26,418.82,0.0,0.0
15263,16,12,156.51,0.0,0.0
15264,439,32,454.66,393.74,5.978227320325962
15265,60,193,3345.64,0.0,0.0
15266,247,45,852.21,0.0,0.0
15267,65,7,1407.76,309.6,5.738505910714586
15268,388,22,961.9,0.0,0.0
15269,289,33,816.56,408.8,6.0156692358048
15270,27,162,7995.66,529.2,6.273254293854925
15271,4,497,3799.09,910.45,6.8150367379789305
15272,359,244,1363.54,721.94,6.58332623116324
15273,509,1,228.96,0.0,0.0
15276,303,138,514.22,135.31,4.914931703582751
15277,334,14,220.44,255.9,5.548686904115838
15278,471,29,496.16,0.0,0.0
15279,264,94,1580.54,0.0,0.0
15280,81,61,406.22,0.0,0.0
15281,46,513,8403.2,140.37,4.9513805668789415
15282,479,27,348.59,0.0,0.0
15283,299,9,148.33,0.0,0.0
15284,409,1,24.75,0.0,0.0
15285,317,6,94.92,0.0,0.0
15287,289,16,369.34,486.69,6.189679958097341
15288,65,172,3582.9700000000003,300.16,5.707641684981922
15289,47,87,1351.29,241.8,5.492238059185343
15290,13,205,5945.65,4550.63,8.42324068954998
15291,4,230,12863.28,983.28,6.8919104094203
15292,110,25,180.94,0.0,0.0
15293,575,19,247.5,0.0,0.0
15294,320,15,233.35,0.0,0.0
15295,563,53,217.24,0.0,0.0
15296,18,483,9269.46,1073.37,6.979489722257756
15298,2,374,8017.69,1441.68,7.274257773959677
15299,73,11,6519.54,1472.0,7.29505641646263
15301,23,307,6280.89,1322.55,7.188072799570865
15302,639,15,308.0,0.0,0.0
15303,199,69,1224.18,0.0,0.0
15304,74,24,717.0500000000001,202.5,5.31566600488265
15305,464,5,93.6,0.0,0.0
15306,2,134,2967.45,517.28,6.25051563676061
15307,5,12,205.3,0.0,0.0
15308,183,19,310.47,0.0,0.0
15309,520,54,797.96,0.0,0.0
15310,388,45,1634.64,0.0,0.0
15311,3,3780,102158.74,14612.42,9.589695563593136
15312,12,154,2800.14,130.05,4.875578929769415
15313,19,1,52.0,0.0,0.0
15314,108,50,820.4499999999999,0.0,0.0
15315,25,16,233.54,336.96,5.822927545284644
15316,236,1,165.0,0.0,0.0
15317,586,5,129.75,0.0,0.0
15319,193,16,204.5,0.0,0.0
15321,201,252,5120.89,1588.84,7.371388661220029
15322,385,41,711.18,679.68,6.523092298503236
15323,472,29,434.6,0.0,0.0
15324,610,8,140.22000000000003,0.0,0.0
15325,13,225,1602.01,0.0,0.0
15326,243,129,1700.52,0.0,0.0
15328,317,8,107.24,0.0,0.0
15329,43,140,2688.63,295.7,5.692721527296776
15331,409,44,767.91,0.0,0.0
15332,275,189,6553.74,0.0,0.0
15333,117,16,1028.56,0.0,0.0
15334,66,99,351.67,0.0,0.0
15336,311,15,240.5,0.0,0.0
15337,320,21,373.02,0.0,0.0
15338,586,60,283.43,0.0,0.0
15339,227,179,1511.67,316.17,5.75943790773436
15340,471,7,105.5,0.0,0.0
15341,358,7,382.2,2020.52,7.611604982675218
15342,39,24,406.09,0.0,0.0
15346,242,37,596.12,0.0,0.0
15347,275,41,1363.6,0.0,0.0
15349,67,72,473.81,0.0,0.0
15350,282,35,663.25,0.0,0.0
15351,279,198,2052.85,1685.44,7.430375077230834
15352,458,37,114.95,0.0,0.0
15353,164,387,3175.95,0.0,0.0
15354,512,3,284.4,0.0,0.0
15356,14,673,2978.09,486.86,6.190028479447801
15358,30,951,14343.02,2707.39,7.904109641387867
15359,572,16,181.35,0.0,0.0
15361,271,10,689.07,0.0,0.0
15362,358,40,613.08,0.0,0.0
15363,282,51,1004.11,0.0,0.0
15364,5,29,913.19,0.0,0.0
15365,5,151,3204.09,1353.04,7.21084799513335
15366,267,102,1892.11,496.97,6.210539834246238
15367,155,249,4619.92,461.41,6.136451943421901
15368,303,4,275.8,446.94000000000005,6.104659294874325
15369,401,59,6251.26,0.0,0.0
15370,50,118,2866.42,872.5899999999999,6.772611158038678
15371,571,1,59.400000000000006,0.0,0.0
15372,46,57,6017.06,0.0,0.0
15373,25,169,2692.38,729.01,6.593058232678748
15374,38,10,307.32,0.0,0.0
15375,599,6,60.96,0.0,0.0
15376,26,102,989.02,244.34,5.502645003604606
15377,292,21,1211.75,0.0,0.0
15378,372,12,246.5,0.0,0.0
15379,78,263,4877.84,0.0,0.0
15380,50,34,2371.36,1107.7,7.010943436778306
15381,123,24,1890.57,0.0,0.0
15382,94,460,9904.96,3828.59,8.250513026836119
15384,79,118,2027.79,0.0,0.0
15385,302,9,625.2,316.88,5.761673953071979
15386,95,31,394.14,0.0,0.0
15387,401,20,468.65,0.0,0.0
15388,179,10,140.54,0.0,0.0
15389,81,6,2733.8,0.0,0.0
15390,305,77,1216.66,0.0,0.0
15391,493,12,289.87,0.0,0.0
15392,269,79,1715.07,1196.55,7.088033082066856
15393,190,40,783.58,107.76,4.68914361976427
15394,113,196,4539.7,747.1,6.617536658878359
15395,235,7,107.45,0.0,0.0
15396,22,16,796.38,0.0,0.0
15397,199,6,94.0,0.0,0.0
15400,1,27,1302.3,0.0,0.0
15401,361,14,216.95,0.0,0.0
15402,58,131,1830.54,0.0,0.0
15403,401,8,170.88,0.0,0.0
15404,285,16,257.06,0.0,0.0
15405,98,30,659.84,0.0,0.0
15406,210,112,717.45,258.42,5.558448369912527
15407,93,62,740.73,315.71,5.757986528669713
15408,173,34,267.18,0.0,0.0
15409,630,9,131.25,0.0,0.0
15410,8,147,4324.29,361.43,5.8928313521995825
15411,33,22,382.21,976.67,6.885172189781879
15412,80,10,190.53,0.0,0.0
15413,601,25,6798.72,0.0,0.0
15414,151,5,36.2,738.7,6.606244698593822
15415,222,48,572.8100000000001,0.0,0.0
15416,64,187,3732.83,839.99,6.734579769295833
15418,334,69,452.32,0.0,0.0
15420,343,56,743.0,0.0,0.0
15421,124,304,3594.34,211.0,5.356586274672012
15422,232,120,1619.97,0.0,0.0
15423,491,12,223.39,43.5,3.7954891891721947
15424,163,33,597.78,0.0,0.0
15425,309,144,1944.57,0.0,0.0
15426,166,362,1830.98,784.41,6.666205874428527
15428,296,38,668.97,93.78,4.551558416539442
15430,377,36,954.75,0.0,0.0
15431,412,2,153.24,0.0,0.0
15432,450,6,149.57,171.19,5.148598518298095
15433,123,41,533.3,0.0,0.0
15434,16,111,2112.86,454.2000000000001,6.120736882812121
15436,143,130,489.05,633.48,6.452805765775064
15437,171,57,393.45,0.0,0.0
15438,40,25,156.57999999999998,0.0,0.0
15439,314,57,1269.05,0.0,0.0
15440,45,32,237.66,146.02,4.9905686319459415
15441,305,57,1254.21,0.0,0.0
15442,158,2,594.0,0.0,0.0
15443,18,338,2623.82,2552.11,7.84506750287811
15445,173,14,284.5,0.0,0.0
15446,286,114,406.95,0.0,0.0
15447,240,29,492.88,0.0,0.0
15448,222,49,788.81,0.0,0.0
15449,94,40,647.7,326.82,5.792464677261214
15451,343,63,233.21,0.0,0.0
15452,173,187,1507.63,291.48,5.678396288265786
15453,1,150,712.8,675.5699999999999,6.517035916019813
15454,271,41,307.69,0.0,0.0
15455,507,2,38.25,0.0,0.0
15456,192,230,2119.27,0.0,0.0
15457,171,58,237.07,0.0,0.0
15458,311,6,208.8,161.64,5.091539169320091
15459,326,7,202.83,0.0,0.0
15460,263,58,216.76,0.0,0.0
15461,370,2,429.7,0.0,0.0
15462,3,41,737.05,0.0,0.0
15464,247,157,1048.85,0.0,0.0
15465,48,241,11293.16,1362.49,7.217802868192009
15466,299,208,1236.48,334.53,5.815711371192059
15467,54,39,402.56,122.32,4.8147826030179495
15468,302,56,962.97,467.51,6.149557446167864
15469,29,35,640.0,234.25,5.460648778465489
15470,485,4,63.42,0.0,0.0
15471,289,85,847.0799999999999,469.48,6.153753450151701
15472,22,76,371.56,0.0,0.0
15473,354,3,274.8,1771.2,7.479976991613202
15474,505,20,163.1,0.0,0.0
15476,289,79,2209.98,0.0,0.0
15477,559,2,368.4,0.0,0.0
15478,484,25,583.56,1441.42,7.274077537572236
15479,642,9,147.4,0.0,0.0
15480,25,215,6279.0,0.0,0.0
15481,310,38,1993.34,0.0,0.0
15482,75,73,5641.099999999999,8951.46,9.099683633836914
15483,70,290,862.2,0.0,0.0
15484,449,53,1061.69,3594.31,8.187385497313695
15485,245,118,4475.14,1296.37,7.1680944173421945
15486,436,1,102.0,0.0,0.0
15487,589,14,231.32,0.0,0.0
15488,2,11,431.92,0.0,0.0
15489,120,87,1633.59,786.02,6.668253661055109
15490,339,28,217.6,0.0,0.0
15491,4,154,3100.09,0.0,0.0
15493,59,548,3631.93,683.05,6.528031014366123
15494,30,342,3608.2,171.85,5.152424166367633
15495,288,20,246.5,0.0,0.0
15496,540,22,146.14,0.0,0.0
15497,229,116,8365.789999999999,291.6,5.678806488586024
15498,30,837,21849.55,4190.03,8.340701806095586
15499,633,42,161.6,0.0,0.0
15501,314,70,402.5,0.0,0.0
15502,33,320,9564.07,4429.4,8.396245152416697
15503,272,123,267.15,0.0,0.0
15504,430,56,371.02,52.83,3.985830932572866
15505,23,40,2091.14,1519.82,7.327004942060918
15506,48,167,1270.12,769.91,6.647571635232166
15507,81,46,492.36,0.0,0.0
15508,98,92,1000.27,0.0,0.0
15509,289,29,166.51,0.0,0.0
15510,240,1,250.0,0.0,0.0
15512,65,32,331.58,0.0,0.0
15513,4,509,24344.47,3406.08,8.133610898453679
15514,135,270,5021.03,1577.52,7.364242978174352
15515,296,7,171.81,0.0,0.0
15517,142,27,267.03,0.0,0.0
15518,33,431,3901.25,317.69,5.764218843460032
15519,292,37,344.61,0.0,0.0
15521,4,381,6433.27,673.42,6.513853062238425
15523,297,204,16947.98,412.0100000000001,6.023471805742962
15524,516,8,151.4,440.0,6.089044875446846
15525,282,138,783.71,511.99,6.240256351803387
15527,54,250,4476.65,1098.99,7.003056367836049
15528,163,26,229.33,0.0,0.0
15529,52,524,3515.8,1596.15,7.375976069915691
15530,59,129,1480.1,333.62,5.812995559629518
15532,40,574,3416.76,355.14,5.875323911973168
15534,635,8,162.25,0.0,0.0
15535,82,134,1087.82,0.0,0.0
15536,318,16,259.09,0.0,0.0
15537,72,24,110.92,0.0,0.0
15538,447,14,3358.4,0.0,0.0
15540,285,16,247.38,213.3,5.367376902479531
15541,23,29,85.13000000000001,0.0,0.0
15542,421,252,918.45,0.0,0.0
15543,197,58,242.84,0.0,0.0
15544,29,498,7388.09,774.34,6.653301642825812
15545,280,62,270.66,157.39,5.065060346074329
15546,516,12,1079.1,0.0,0.0
15547,19,1017,7970.26,2184.13,7.689430602327346
15548,505,23,158.09,0.0,0.0
15549,67,151,2284.38,61.58,4.136445738240736
15550,15,228,2076.45,142.35,4.9652891923293785
15551,303,122,1274.02,436.06,6.080070485442007
15552,126,30,252.52,0.0,0.0
15554,187,14,217.2,0.0,0.0
15555,13,1286,10127.12,1985.23,7.593993648574303
15558,548,25,214.13,0.0,0.0
15559,477,62,1109.4,0.0,0.0
15560,307,10,153.52,0.0,0.0
15561,59,81,1583.47,350.92,5.863403877040464
15562,261,34,673.3800000000001,0.0,0.0
15563,110,208,2202.18,664.8199999999999,6.501019363740527
15564,372,4,70.74000000000001,0.0,0.0
15566,302,12,227.87,0.0,0.0
15569,13,142,3586.35,0.0,0.0
15570,51,708,7972.2,1338.84,7.200305482830778
15571,295,578,3401.2,650.4300000000001,6.47916994643317
15572,19,273,3071.1,997.57,6.906324255556354
15573,527,116,599.73,607.45,6.410914739782809
15574,87,373,1518.7,0.0,0.0
15575,529,3,30.1,0.0,0.0
15577,60,60,397.98,0.0,0.0
15578,71,13,127.1,0.0,0.0
15579,223,146,1153.5,149.0,5.0106352940962555
15580,286,229,1381.19,0.0,0.0
15581,30,717,7794.59,0.0,0.0
15582,9,36,541.51,141.4,4.958639998977875
15583,285,46,107.86,0.0,0.0
15584,71,137,707.04,570.46,6.3481944895342695
15585,86,31,455.3,0.0,0.0
15586,502,38,1139.1,0.0,0.0
15587,52,10,1065.24,456.84,6.126519778100847
15588,587,4,579.6,0.0,0.0
15589,165,29,478.53,0.0,0.0
15590,291,87,1496.6,0.0,0.0
15591,492,7,217.9,0.0,0.0
15594,3,45,788.22,983.56,6.892194840864081
15595,397,4,357.6,0.0,0.0
15596,10,176,3130.04,0.0,0.0
15597,484,15,238.8,324.57,5.785577492291319
15598,337,22,307.34,240.68,5.487614537078416
15599,113,60,937.15,312.91,5.749106320619864
15600,337,71,1199.31,0.0,0.0
15601,32,799,13769.02,1191.1,7.083471736723956
15602,110,99,2475.59,754.92,6.62793555047437
15603,557,2,40.0,48.48,3.901568547524287
15605,161,83,1428.75,508.05,6.232546243553204
15606,28,133,4750.21,480.78,6.17748757831875
15607,246,109,1708.97,0.0,0.0
15608,30,63,977.98,808.0,6.695798917058491
15609,93,16,298.48,0.0,0.0
15611,13,75,2352.9700000000003,644.3100000000001,6.4697308214899385
15613,519,27,433.72,0.0,0.0
15614,347,81,3147.36,0.0,0.0
15615,15,783,18342.08,3031.89,8.017271239309164
15616,347,13,317.11,0.0,0.0
15617,305,42,828.5500000000001,0.0,0.0
15618,1,24,419.041,357.81,5.882793000476306
15620,130,89,1264.19,678.17,6.520871464410324
15622,106,379,6745.05,1107.56,7.01081715479046
15623,50,108,2437.05,0.0,0.0
15624,26,34,588.13,0.0,0.0
15625,13,171,3236.4,0.0,0.0
15626,239,51,673.6,393.92,5.978683212743249
15627,366,24,566.9,0.0,0.0
15628,7,256,4407.42,1244.84,7.127565280187083
15629,359,77,2240.9,0.0,0.0
15630,114,41,691.91,789.49,6.672653006348133
15631,551,39,596.67,0.0,0.0
15632,31,114,2351.84,933.47,6.839979523651582
15633,418,177,4352.46,0.0,0.0
15634,292,19,311.1,243.55,5.499419786985366
15635,305,2,100.35,0.0,0.0
15636,191,40,1026.52,418.06,6.038014107760962
15637,323,26,574.23,223.36,5.413251904640136
15638,288,25,2265.2,0.0,0.0
15639,43,69,1065.08,0.0,0.0
15640,31,617,20361.26,3596.32,8.187944402763392
15641,14,311,5345.55,0.0,0.0
15642,639,6,105.78000000000002,0.0,0.0
15643,101,33,664.0,0.0,0.0
15644,75,238,813.0,0.0,0.0
15645,323,16,443.16,612.01,6.418381249016855
15646,67,85,974.61,0.0,0.0
15647,324,11,169.0,0.0,0.0
15648,113,25,657.35,0.0,0.0
15649,245,12,2170.35,0.0,0.0
15650,431,36,553.88,0.0,0.0
15651,170,44,840.08,418.98,6.040207091095972
15652,0,104,1420.34,0.0,0.0
15653,2,6,877.4399999999999,0.0,0.0
15655,152,34,560.67,0.0,0.0
15656,87,35,563.63,184.87,5.225047504620262
15658,99,116,2423.4700000000003,0.0,0.0
15659,296,10,226.04,306.45,5.7283124723994785
15660,45,123,2096.47,716.52,6.5758008218097475
15661,226,44,1215.95,0.0,0.0
15662,570,12,283.73,0.0,0.0
15663,15,9,138.14,0.0,0.0
15664,358,53,867.6,386.43,5.959535187313809
15665,77,288,4015.12,0.0,0.0
15666,381,67,632.9399999999999,0.0,0.0
15668,127,1,76.32000000000001,0.0,0.0
15669,13,30,565.54,118.8,4.785823685681349
15670,206,19,325.2,0.0,0.0
15671,4,64,1972.89,684.24,6.529769141862258
15672,634,3,45.3,0.0,0.0
15673,66,245,5638.16,776.63,6.6562508326489445
15674,123,297,5881.29,1066.94,6.973486838166717
15675,64,30,443.74,98.3,4.598145571051127
15676,193,61,897.8,2537.96,7.839509827346629
15677,330,39,648.4,657.23,6.489554414321968
15678,304,85,1541.19,352.7,5.868449096211435
15679,63,22,260.26,521.02,6.257705901324915
15680,275,218,3652.79,854.79,6.752025018941322
15681,92,67,2266.76,722.94,6.5847085160233885
15682,508,25,318.24,0.0,0.0
15683,26,26,524.54,0.0,0.0
15684,456,11,173.95,0.0,0.0
15685,359,17,55.98,0.0,0.0
15686,329,1,90.0,0.0,0.0
15687,96,97,1679.45,1313.65,7.181325749489269
15688,328,27,190.57,0.0,0.0
15689,29,24,521.03,0.0,0.0
15690,10,8,111.0,128.76,4.865686590367103
15691,161,14,571.3,0.0,0.0
15693,568,1,37.5,0.0,0.0
15694,85,117,7637.19,3173.62,8.062943219124596
15695,176,59,1131.04,0.0,0.0
15696,130,157,2808.01,1098.56,7.002665378765122
15697,599,14,246.75,0.0,0.0
15698,533,2,46.2,0.0,0.0
15700,81,86,696.68,0.0,0.0
15701,20,127,857.0,685.14,6.531081688536715
15702,385,30,140.39,0.0,0.0
15703,174,5,211.5,0.0,0.0
15704,49,207,3817.96,0.0,0.0
15705,110,6,143.1,0.0,0.0
15706,25,29,450.05,610.51,6.415931308223278
15708,48,342,3714.91,663.8100000000001,6.499501285546037
15709,193,27,327.85,0.0,0.0
15710,326,110,898.87,0.0,0.0
15711,466,25,420.25,0.0,0.0
15712,19,154,3166.36,306.05,5.727010600775408
15713,52,61,1010.79,0.0,0.0
15714,362,14,453.93,330.88,5.804773457796085
15715,465,38,658.02,0.0,0.0
15716,55,326,3056.81,0.0,0.0
15717,143,24,607.0,0.0,0.0
15718,449,18,293.79,0.0,0.0
15719,9,1623,9246.12,976.94,6.885448318459597
15720,459,27,143.19,598.73,6.3964795539357615
15722,18,160,4460.34,797.7600000000001,6.683060525175191
15723,274,129,947.65,0.0,0.0
15724,110,17,310.85,0.0,0.0
15726,299,23,321.91,0.0,0.0
15727,16,655,8875.84,569.67,6.346811109138014
15728,289,12,544.6,0.0,0.0
15729,122,11,192.55,0.0,0.0
15730,1,88,1382.92,343.66,5.842558423853431
15731,463,8,125.3,0.0,0.0
15732,121,104,1682.07,0.0,0.0
15733,192,10,162.3,0.0,0.0
15734,24,43,2263.3,0.0,0.0
15735,330,19,327.68,0.0,0.0
15736,344,103,1815.72,0.0,0.0
15737,57,54,897.9300000000001,307.19,5.730716475896282
15738,6,457,12414.0,958.97,6.866902033973591
15741,367,12,208.62,0.0,0.0
15742,528,41,156.87,0.0,0.0
15743,23,34,434.05,350.41,5.861953632946266
15745,145,18,302.85,791.74,6.675495299021645
15746,43,28,196.88,0.0,0.0
15747,29,172,2138.04,424.57,6.053429446821183
15748,358,16,465.4500000000001,149.31,5.012699828145135
15749,144,10,44534.3,0.0,0.0
15750,80,490,5441.541,1355.65,7.212773704680784
15751,370,130,1380.44,0.0,0.0
15752,2,544,3674.31,533.23,6.280826457841061
15753,214,1,79.2,0.0,0.0
15754,156,109,2670.84,366.77,5.907457742775012
15755,17,296,4773.7,1219.42,7.1069503407777175
15756,62,136,364.84,168.12,5.1306085221219275
15757,127,164,2487.3,453.06,6.118229347899479
15759,127,17,830.9300000000001,0.0,0.0
15760,540,2,13916.34,0.0,0.0
15761,352,5,143.05,0.0,0.0
15764,16,247,4499.73,3.35,1.4701758451005926
15765,576,25,370.63,0.0,0.0
15766,365,15,516.0,315.06,5.755932068980957
15768,25,1238,15601.09,0.0,0.0
15769,11,180,74315.32,14389.0,9.574288799881414
15770,522,18,321.45,0.0,0.0
15771,513,28,1006.54,0.0,0.0
15772,327,16,280.88,0.0,0.0
15773,318,37,138.84,635.6800000000001,6.4562671745616536
15774,327,88,1059.14,270.8,5.605066501717044
15775,154,9,150.5,0.0,0.0
15776,42,18,241.62,0.0,0.0
15777,150,39,1762.61,0.0,0.0
15778,340,17,307.95,0.0,0.0
15779,372,8,124.08,0.0,0.0
15780,93,29,475.28,0.0,0.0
15781,47,11,211.3,134.16,4.90645926184609
15782,339,18,1399.36,2614.74,7.869302319258532
15784,377,43,848.3299999999999,0.0,0.0
15785,67,197,5306.79,663.14,6.498492970625588
15786,23,365,6743.46,1771.36,7.480067270801653
15788,418,14,221.83,0.0,0.0
15789,267,138,1962.01,0.0,0.0
15791,113,146,3218.89,389.4500000000001,5.967299920108684
15792,309,57,933.84,0.0,0.0
15793,178,21,1740.6,658.97,6.492194379441927
15794,645,15,777.0,0.0,0.0
15795,59,131,1979.87,0.0,0.0
15796,18,247,4039.99,1135.84,7.0360077626522495
15797,22,12,2821.08,0.0,0.0
15798,402,83,1535.37,0.0,0.0
15799,94,94,1021.39,402.9,6.001167322569367
15800,16,244,1242.58,0.0,0.0
15801,19,9,137.22,926.73,6.832740742176678
15802,52,1,451.42,0.0,0.0
15803,354,43,1513.84,415.8200000000001,6.032654473932845
15804,3,156,2554.84,1651.55,7.410074828454183
15805,15,427,8228.75,1960.48,7.581454569319266
15806,67,23,521.88,262.7,5.574812093359241
15807,317,40,913.62,903.9,6.807824440357088
15808,215,858,18409.93,0.0,0.0
15809,93,50,1157.88,116.56,4.766948841550716
15810,79,164,2968.25,30.79,3.459151774922711
15811,15,282,3445.7,444.82,6.099915283112786
15812,16,125,5201.47,0.0,0.0
15813,117,40,1303.91,0.0,0.0
15814,302,26,689.11,1945.33,7.573700826991937
15815,50,40,1874.7,225.9,5.424509391785796
15816,451,11,144.14999999999998,0.0,0.0
15817,330,152,2766.4,0.0,0.0
15818,497,11,340.5,0.0,0.0
15819,40,238,3614.81,319.98,5.77137881589301
15820,229,17,206.98,0.0,0.0
15822,268,48,1394.79,445.27,6.100924150016726
15823,281,156,3897.17,0.0,0.0
15824,362,26,890.94,0.0,0.0
15825,81,20,532.94,0.0,0.0
15826,120,79,1663.97,934.31,6.840878025140005
15827,23,215,3556.14,237.93,5.4761706220024395
15828,284,74,1108.82,0.0,0.0
15829,8,51,636.14,0.0,0.0
15831,33,23,451.11,350.65,5.862636362754027
15832,163,54,836.79,0.0,0.0
15833,647,5,80.4,0.0,0.0
15834,75,301,3331.06,441.93,6.093411744015662
15835,47,35,675.51,278.58,5.633288477042982
15837,395,28,385.03,391.98,5.97375871998905
15838,18,145,54673.42,19489.58,9.877686550909514
15839,57,20,299.18,749.31,6.620486454464999
15840,82,17,241.74,113.82,4.743365684739491
15841,127,69,2131.61,610.8000000000001,6.416405431716803
15842,302,25,548.8,0.0,0.0
15843,213,8,118.95000000000002,0.0,0.0
15845,54,129,3241.27,1185.01,7.078350011225329
15846,294,29,107.01,0.0,0.0
15847,197,35,613.98,208.59,5.345153241385068
15848,531,35,139.94,0.0,0.0
15850,77,284,938.75,119.97,4.795542580971757
15851,436,8,109.73,0.0,0.0
15852,96,33,257.26,0.0,0.0
15854,49,215,5002.85,580.96,6.366401716847188
15855,46,95,1052.72,0.0,0.0
15856,4,987,29274.71,4945.63,8.506461815626867
15857,339,10,273.48,297.0,5.697093486505405
15858,198,394,3337.74,622.63,6.435557243787866
15859,341,22,438.46,0.0,0.0
15860,8,337,2295.14,210.07,5.3521898320125265
15861,44,456,2366.43,2035.36,7.618919179328881
15862,21,534,2755.14,173.15,5.159916996812011
15863,102,63,299.06,59.64,4.104954741334116
15864,8,15,1202.3000000000002,978.46,6.887001399388919
15865,123,103,1667.72,581.2,6.366814031311523
15866,10,45,230.53,0.0,0.0
15867,22,960,8201.22,862.73,6.761260219965756
15868,492,4,94.53,0.0,0.0
15869,186,35,323.66,0.0,0.0
15870,306,71,508.52,354.09000000000003,5.872371278471126
15871,346,5,33.099999999999994,0.0,0.0
15872,288,87,434.75,360.93,5.8914508229616045
15873,409,6,313.92,0.0,0.0
15874,87,309,9086.63,2198.13,7.6958171065881835
15875,555,25,111.72,0.0,0.0
15876,318,11,1449.14,0.0,0.0
15878,471,51,330.77,0.0,0.0
15879,313,183,1157.3,0.0,0.0
15880,278,210,686.5600000000001,0.0,0.0
15881,221,29,501.39,0.0,0.0
15882,108,75,1495.98,0.0,0.0
15884,341,15,249.7,0.0,0.0
15885,2,115,1951.82,0.0,0.0
15886,326,50,871.78,181.09,5.204501070343752
15887,316,37,1027.15,0.0,0.0
15888,310,27,260.85,168.31,5.131731354140141
15889,66,399,1806.28,0.0,0.0
15890,304,10,535.65,0.0,0.0
15891,136,62,524.52,0.0,0.0
15892,578,38,128.2,0.0,0.0
15893,391,1,305.28000000000003,0.0,0.0
15894,162,79,420.29,0.0,0.0
15895,59,11,179.17,0.0,0.0
15897,103,24,222.05,0.0,0.0
15898,136,685,5210.42,385.89,5.958140414900485
15899,278,8,112.5,0.0,0.0
15900,323,79,549.29,351.11,5.863943626780142
15901,64,79,449.83,253.39,5.53886852251728
15902,289,18,145.01,0.0,0.0
15903,137,68,4454.72,4485.12,8.408743464610923
15905,452,22,114.69,0.0,0.0
15906,54,123,1785.66,769.98,6.647662432889649
15907,86,123,529.52,437.93,6.08433994705818
15908,400,41,764.57,0.0,0.0
15909,83,7,191.94,0.0,0.0
15910,8,526,2112.98,568.82,6.3453205214829165
15911,533,259,1702.34,0.0,0.0
15912,87,95,1074.7,0.0,0.0
15913,443,1,6.300000000000001,0.0,0.0
15914,287,13,205.99,0.0,0.0
15915,311,146,429.21,0.0,0.0
15916,101,242,2747.61,679.5600000000001,6.522915988667629
15917,157,155,560.63,0.0,0.0
15918,100,61,582.88,0.0,0.0
15919,278,98,541.44,369.17,5.913962359578552
15920,63,108,571.64,0.0,0.0
15921,82,83,802.11,0.0,0.0
15922,282,22,739.0,0.0,0.0
15923,282,42,254.16,0.0,0.0
15924,640,15,102.82,0.0,0.0
15925,103,12,207.15,0.0,0.0
15926,451,7,134.44,0.0,0.0
15927,556,17,123.39,0.0,0.0
15928,565,11,293.53,0.0,0.0
15929,553,1,594.0,0.0,0.0
15931,337,14,239.9,0.0,0.0
15932,17,77,1885.95,609.92,6.414966017702245
15934,327,29,2190.66,0.0,0.0
15935,148,12,416.86,0.0,0.0
15936,288,19,282.79,0.0,0.0
15938,21,39,734.81,0.0,0.0
15939,16,159,8805.630000000001,254.76,5.544239504751586
15940,220,1,35.8,0.0,0.0
15941,546,6,405.0,0.0,0.0
15942,43,14,337.44,0.0,0.0
15943,559,12,271.29,0.0,0.0
15944,186,38,2164.24,0.0,0.0
15945,274,30,827.27,0.0,0.0
15946,412,26,2304.18,0.0,0.0
15948,334,35,553.85,955.24,6.863008927569726
15950,15,365,6506.58,674.13,6.51490526492155
15951,195,40,680.12,333.05,5.811290682371486
15952,68,30,327.8,478.77,6.173306822398237
15953,121,127,2836.31,833.24,6.726521130745137
15954,498,20,190.75,0.0,0.0
15955,16,268,6705.75,1952.61,7.577434222098458
15956,460,18,617.6,0.0,0.0
15957,330,109,501.21,428.89,6.063529362008149
15958,313,67,388.64,104.35,4.6572881402501976
15959,591,78,579.49,0.0,0.0
15960,283,26,410.95,0.0,0.0
15961,288,42,451.29,0.0,0.0
15962,358,58,295.83,0.0,0.0
15964,572,21,272.96000000000004,0.0,0.0
15965,276,262,2323.64,689.45,6.53734355893136
15966,360,27,426.53,0.0,0.0
15967,228,449,2796.57,245.03,5.505453479716429
15968,297,85,418.05,0.0,0.0
15969,95,25,769.65,357.4,5.881649681100775
15970,213,24,1017.32,0.0,0.0
15971,18,27,3812.43,2090.4,7.645588977164488
15972,365,145,1810.27,0.0,0.0
15973,276,15,988.44,0.0,0.0
15974,4,149,2895.01,547.14,6.306530728772529
15976,74,398,1746.64,0.0,0.0
15978,341,80,2180.64,1098.78,7.002865438783795
15979,512,22,329.22,0.0,0.0
15980,163,94,4955.0,1638.68,7.40225637982826
15981,47,253,8412.49,950.28,6.857808446129323
15982,514,45,324.51,0.0,0.0
15983,270,284,3632.07,326.75,5.792251122643809
15984,10,691,7770.41,988.91,6.897614029905244
15985,32,104,2715.28,0.0,0.0
15986,291,11,186.3,168.12,5.1306085221219275
15987,30,142,1437.27,244.86,5.504762268239195
15988,461,102,612.0600000000001,158.03,5.069092863667825
15989,285,88,372.51,0.0,0.0
15990,196,151,1619.31,390.74,5.970598354426597
15991,443,6,150.55,0.0,0.0
15992,305,51,854.61,41.99,3.76096753050819
15994,321,79,775.11,427.07,6.059286733610594
15995,323,111,696.19,0.0,0.0
