Customer ID,Recency,Frequency,Monetary,purchase_next_3m,purchase_probability
15308,183,1,310.47,0.0,0.14972059555856582
15309,520,4,797.96,0.0,0.06541833416088824
15310,388,1,1634.64,0.0,0.15527056110092016
15311,3,182,102158.74,1.0,0.999332646409464
15312,12,11,2800.14,1.0,0.9045831637504078
15313,19,1,52.0,0.0,0.36884717615088564
15314,108,3,820.4499999999999,0.0,0.22712457242054138
15315,25,1,233.54,1.0,0.5358109662616731
15316,236,1,165.0,0.0,0.16288072107771032
15317,586,1,129.75,0.0,0.011457216799795649
15319,193,1,204.5,0.0,0.406792245609565
15321,201,10,5120.89,1.0,0.7869278062889582
15322,385,1,711.18,1.0,0.30441860754820366
15323,472,3,434.6,0.0,0.026371220831716276
15324,610,1,140.22000000000003,0.0,0.010813278383387423
15325,13,8,1602.01,0.0,0.5184013185748738
15326,243,5,1700.52,0.0,0.32474826659845535
15328,317,1,107.24,0.0,0.10108150218452891
15329,43,10,2688.63,1.0,0.9283236167548785
15331,409,3,767.91,0.0,0.03295904546388748
15332,275,6,6553.74,0.0,0.37710542753899207
15333,117,1,1028.56,0.0,0.23629605536251125
15334,66,3,351.67,0.0,0.47842694435804256
15336,311,1,240.5,0.0,0.3379100996526427
15337,320,1,373.02,0.0,0.20168486199798685
15338,586,1,283.43,0.0,0.1270217153024708
15339,227,6,1511.67,1.0,0.5481227773864129
15340,471,1,105.5,0.0,0.04352225125136718
15341,358,1,382.2,1.0,0.6370453102673878
15342,39,1,406.09,0.0,0.3070423295823087
15346,242,3,596.12,0.0,0.2614481599501773
15347,275,4,1363.6,0.0,0.44853282761357083
15349,67,2,473.81,0.0,0.48233769169527735
15350,282,2,663.25,0.0,0.46057193609615116
15351,279,4,2052.85,1.0,0.5423904452153658
15352,458,1,114.95,0.0,0.12245788859048447
15353,164,7,3175.95,0.0,0.3722366447340347
15354,512,3,284.4,0.0,0.12385774253620815
15356,14,11,2978.09,1.0,0.8172115024456184
15358,30,35,14343.02,1.0,0.8648678114348578
15359,572,8,181.35,0.0,0.016068391529317518
15361,271,4,689.07,0.0,0.4441281139056107
15362,358,2,613.08,0.0,0.29000139528069446
15363,282,2,1004.11,0.0,0.14532033667322306
15364,5,2,913.19,0.0,0.5882484632267274
15365,5,8,3204.09,1.0,0.33623634021883975
15366,267,6,1892.11,1.0,0.6938890055705793
15367,155,9,4619.92,1.0,0.8628239460229689
15368,303,1,275.8,1.0,0.47917575066398205
15369,401,11,6251.26,0.0,0.06606839760257005
15370,50,5,2866.42,1.0,0.8326042740385791
15371,571,1,59.400000000000006,0.0,0.05358081173561098
15372,46,8,6017.06,0.0,0.8711489243579431
15373,25,14,2692.38,1.0,0.981021486194352
15374,38,2,307.32,0.0,0.4286547001811349
15375,599,1,60.96,0.0,0.00449657359283883
15376,26,2,989.02,1.0,0.6513229731704007
15377,292,4,1211.75,0.0,0.19150457590574121
15378,372,2,246.5,0.0,0.06279881707090326
15379,78,8,4877.84,0.0,0.8113007264187595
15380,50,8,2371.36,1.0,0.8991256809010187
15381,123,5,1890.57,0.0,0.5706564541149379
15382,94,10,9904.96,1.0,0.783576518768157
15384,79,4,2027.79,0.0,0.4045686937736225
15385,302,2,625.2,1.0,0.564722589457893
15386,95,1,394.14,0.0,0.5231393964204796
15387,401,1,468.65,0.0,0.0923517183060932
15388,179,1,140.54,0.0,0.32566536282179487
15389,81,5,2733.8,0.0,0.7076912791852028
15390,305,2,1216.66,0.0,0.3016955347321937
15391,493,1,289.87,0.0,0.19333693064561408
15392,269,4,1715.07,1.0,0.5220251701808615
15393,190,4,783.58,1.0,0.5183414544500037
15394,113,9,4539.7,1.0,0.939000984583712
15395,235,1,107.45,0.0,0.22667690812917077
15396,22,2,796.38,0.0,0.5038225069297092
15397,199,1,94.0,0.0,0.27004864100496323
15400,1,8,1302.3,0.0,0.5612534227523488
15401,361,2,216.95,0.0,0.2202100744963319
15402,58,6,1830.54,0.0,0.5052599903765589
15403,401,2,170.88,0.0,0.009167532550999993
15404,285,1,257.06,0.0,0.3656154777928736
15405,98,2,659.84,0.0,0.22398024952157372
15406,210,3,717.45,1.0,0.7200876710419474
15407,93,3,740.73,1.0,0.726004889809194
15408,173,1,267.18,0.0,0.26555399920210904
15409,630,1,131.25,0.0,0.008581314923775252
15410,8,9,4324.29,1.0,0.882271671426809
15411,33,2,382.21,1.0,0.9095799412833809
15412,80,1,190.53,0.0,0.182255287809579
15413,601,5,6798.72,0.0,0.13827948813879
15414,151,1,36.2,1.0,0.2113771643414217
15415,222,1,572.8100000000001,0.0,0.1750751429318214
15416,64,6,3732.83,1.0,0.8004399817511606
15418,334,2,452.32,0.0,0.28070681944585635
15420,343,6,743.0,0.0,0.15737464574993912
15421,124,9,3594.34,1.0,0.890588244984338
15422,232,7,1619.97,0.0,0.4692867441033268
15423,491,2,223.39,1.0,0.3531724004541083
15424,163,3,597.78,0.0,0.5394603193963082
15425,309,4,1944.57,0.0,0.44320417003720547
15426,166,6,1830.98,1.0,0.7023734028675012
15428,296,3,668.97,1.0,0.7260475135002848
15430,377,2,954.75,0.0,0.048030226536568195
15431,412,1,153.24,0.0,0.013178311569367242
15432,450,1,149.57,1.0,0.3324461172994539
15433,123,2,533.3,0.0,0.33912301990443594
15434,16,9,2112.86,1.0,0.8768438326855883
15436,143,1,489.05,1.0,0.2831569298253509
15437,171,2,393.45,0.0,0.3327137053004074
15438,40,1,156.57999999999998,0.0,0.30979086212452467
15439,314,4,1269.05,0.0,0.2892527870462178
15440,45,2,237.66,1.0,0.826035811835677
15441,305,3,1254.21,0.0,0.28826222394488127
15442,158,1,594.0,0.0,0.34334241104093294
15443,18,9,2623.82,1.0,0.871581460775143
15445,173,2,284.5,0.0,0.32814562378360296
15446,286,3,406.95,0.0,0.13774257222111327
15447,240,5,492.88,0.0,0.09805214442346213
15448,222,2,788.81,0.0,0.3575763584112277
15449,94,2,647.7,1.0,0.7039631492224966
15451,343,2,233.21,0.0,0.16175440618263684
15452,173,4,1507.63,1.0,0.6002786681093861
15453,1,4,712.8,1.0,0.6609437880187059
15454,271,2,307.69,0.0,0.29477887891504545
15455,507,1,38.25,0.0,0.24688029225641145
15456,192,10,2119.27,0.0,0.7401423504068436
15457,171,1,237.07,0.0,0.41087112455396496
15458,311,1,208.8,1.0,0.4654087978645285
15459,326,2,202.83,0.0,0.3595031959641369
15460,263,1,216.76,0.0,0.32306295458647694
15461,370,2,429.7,0.0,0.11436205985660913
15462,3,4,737.05,0.0,0.46188427337575333
15464,247,1,1048.85,0.0,0.23613756072740638
15465,48,29,11293.16,1.0,0.9908530055991528
15466,299,3,1236.48,1.0,0.42159765986608355
15467,54,2,402.56,1.0,0.7678761686810702
15468,302,1,962.97,1.0,0.4461743047529559
15469,29,2,640.0,1.0,0.8045910481971876
15470,485,1,63.42,0.0,0.17144172873089986
15471,289,2,847.0799999999999,1.0,0.3162542121363463
15472,22,1,371.56,0.0,0.6467832712381589
15473,354,1,274.8,1.0,0.6203299993555412
15474,505,1,163.1,0.0,0.015827330283755284
15476,289,4,2209.98,0.0,0.3768830150810116
15477,559,1,368.4,0.0,0.0060730350182213195
15478,484,1,583.56,1.0,0.5331669877726178
15479,642,1,147.4,0.0,0.10423680272044435
15480,25,5,6279.0,0.0,0.5568620274411842
15481,310,1,1993.34,0.0,0.43942372616745623
15482,75,11,5641.099999999999,1.0,0.9430158963406878
15483,70,10,862.2,0.0,0.45649403758978063
15484,449,2,1061.69,1.0,0.37479566861606706
15485,245,6,4475.14,1.0,0.5922367900180996
15486,436,1,102.0,0.0,0.17861466832683168
15487,589,1,231.32,0.0,0.04954858197346539
15488,2,5,431.92,0.0,0.6135473449274853
15489,120,6,1633.59,1.0,0.8423776402160164
15490,339,1,217.6,0.0,0.1306857568219851
15491,4,6,3100.09,0.0,0.46473834782938195
15493,59,7,3631.93,1.0,0.9222235984266559
15494,30,4,3608.2,1.0,0.8363152819699633
15495,288,1,246.5,0.0,0.23692363424938384
15496,540,1,146.14,0.0,0.15568788840505157
15497,229,8,8365.789999999999,1.0,0.7540653814493586
15498,30,36,21849.55,1.0,0.9652963539524017
15499,633,1,161.6,0.0,0.0326863594960465
15501,314,2,402.5,0.0,0.2614616844390324
15502,33,7,9564.07,1.0,0.917073890976977
15503,272,2,267.15,0.0,0.42635861007546116
15504,430,3,371.02,1.0,0.5509340224449506
15505,23,3,2091.14,1.0,0.5302029525844957
15506,48,4,1270.12,1.0,0.6116297280566282
15507,81,1,492.36,0.0,0.4839458201306488
15508,98,6,1000.27,0.0,0.402156924787307
15509,289,1,166.51,0.0,0.14808426987691173
15510,240,1,250.0,0.0,0.23515259631160138
15512,65,4,331.58,0.0,0.6399775187204348
15513,4,33,24344.47,1.0,0.9995083223646825
15514,135,13,5021.03,1.0,0.8944746460971073
15515,296,1,171.81,0.0,0.08231601867749962
15517,142,1,267.03,0.0,0.35724893946366065
15518,33,14,3901.25,1.0,0.996153079568854
15519,292,2,344.61,0.0,0.14855482483459773
15521,4,15,6433.27,1.0,0.9957976747487745
15523,297,15,16947.98,1.0,0.6592306048788749
15524,516,1,151.4,1.0,0.33835135819639295
15525,282,2,783.71,1.0,0.48688639763782043
15527,54,20,4476.65,1.0,0.9777250483342029
15528,163,1,229.33,0.0,0.4396064080970543
15529,52,9,3515.8,1.0,0.9746610603697972
15530,59,4,1480.1,1.0,0.6364424058632749
15532,40,9,3416.76,1.0,0.8983652141592102
15534,635,1,162.25,0.0,0.0326863594960465
15535,82,6,1087.82,0.0,0.7364487537844249
15536,318,1,259.09,0.0,0.2711524170986239
15537,72,1,110.92,0.0,0.1779857945385277
15538,447,6,3358.4,0.0,0.021524234778454863
15540,285,1,247.38,1.0,0.2418209876918676
15541,23,1,85.13000000000001,0.0,0.2425852539444488
15542,421,3,918.45,0.0,0.06496101913323031
15543,197,2,242.84,0.0,0.44825314093819946
15544,29,18,7388.09,1.0,0.9915878119936251
15545,280,1,270.66,1.0,0.6446264510211932
15546,516,2,1079.1,0.0,0.05678616869244441
15547,19,20,7970.26,1.0,0.9943497777453361
15548,505,1,158.09,0.0,0.016438392054422435
15549,67,7,2284.38,1.0,0.7629651852850015
15550,15,11,2076.45,1.0,0.807962959063951
15551,303,6,1274.02,1.0,0.5673361487049193
15552,126,2,252.52,0.0,0.324612152309087
15554,187,1,217.2,0.0,0.39064259679474644
15555,13,30,10127.12,1.0,0.9725481853481104
15558,548,1,214.13,0.0,0.010369152708000495
15559,477,1,1109.4,0.0,0.14994538337931484
15560,307,2,153.52,0.0,0.04570309914213682
15561,59,7,1583.47,1.0,0.7644436465286988
15562,261,3,673.3800000000001,0.0,0.49031021655191837
15563,110,5,2202.18,1.0,0.7997809787878031
15564,372,2,70.74000000000001,0.0,0.1642275291824749
15566,302,2,227.87,0.0,0.33533957733609226
15569,13,10,3586.35,0.0,0.777215337907974
15570,51,22,7972.2,1.0,0.9667140522964169
15571,295,10,3401.2,1.0,0.5665945627452886
15572,19,7,3071.1,1.0,0.9315429483649939
15573,527,3,599.73,1.0,0.5427678002766265
15574,87,6,1518.7,0.0,0.7042499949980038
15575,529,1,30.1,0.0,0.29034283376957837
15577,60,5,397.98,0.0,0.37312613856216853
15578,71,1,127.1,0.0,0.26085904339180677
15579,223,4,1153.5,1.0,0.33751478766050896
15580,286,8,1381.19,0.0,0.5646063194260904
15581,30,38,7794.59,0.0,0.5508399068944294
15582,9,2,541.51,1.0,0.7710145559338232
15583,285,1,107.86,0.0,0.12037044340445395
15584,71,3,707.04,1.0,0.6280298245167132
15585,86,1,455.3,0.0,0.4638118151130698
15586,502,3,1139.1,0.0,0.05546885815814965
15587,52,5,1065.24,1.0,0.5840755321830976
15588,587,1,579.6,0.0,0.1375616502596001
15589,165,3,478.53,0.0,0.4298895886235894
15590,291,5,1496.6,0.0,0.24643162398985058
15591,492,3,217.9,0.0,0.08661025561676149
15594,3,2,788.22,1.0,0.6143231200155126
15595,397,1,357.6,0.0,0.07249140546197495
15596,10,9,3130.04,0.0,0.7913278303544702
15597,484,1,238.8,1.0,0.1870710833401159
15598,337,1,307.34,1.0,0.3531713902351165
15599,113,2,937.15,1.0,0.5850281497534021
15600,337,4,1199.31,0.0,0.17473938811822945
15601,32,27,13769.02,1.0,0.9727955140558315
15602,110,12,2475.59,1.0,0.9382323895737898
15603,557,1,40.0,1.0,0.30325514966289707
15605,161,7,1428.75,1.0,0.613241079173946
15606,28,16,4750.21,1.0,0.9834959062167717
15607,246,9,1708.97,0.0,0.5255308427459409
15608,30,2,977.98,1.0,0.7991844818522098
15609,93,1,298.48,0.0,0.43148860210350654
15611,13,21,2352.9700000000003,1.0,0.9604780266811966
15613,519,1,433.72,0.0,0.22725584401079724
15614,347,4,3147.36,0.0,0.2647129526597014
15615,15,43,18342.08,1.0,0.9692408230121167
15616,347,1,317.11,0.0,0.3546466092927991
15617,305,3,828.5500000000001,0.0,0.46296566235067155
15618,1,3,419.041,1.0,0.8658633831012449
15620,130,3,1264.19,1.0,0.31055682591086664
15622,106,13,6745.05,1.0,0.8380637003850497
15623,50,8,2437.05,0.0,0.8784604402043698
15624,26,4,588.13,0.0,0.35899480933140493
15625,13,9,3236.4,0.0,0.47775563785119407
15626,239,2,673.6,1.0,0.3576330609786782
15627,366,2,566.9,0.0,0.06298328255323296
15628,7,13,4407.42,1.0,0.9778018370886142
15629,359,4,2240.9,0.0,0.6063623024973398
15630,114,2,691.91,1.0,0.6905711734562204
15631,551,1,596.67,0.0,0.0393121526887244
15632,31,6,2351.84,1.0,0.5613930923234123
15633,418,13,4352.46,0.0,0.022170456600322495
15634,292,1,311.1,1.0,0.25346036997191096
15635,305,1,100.35,0.0,0.06779154526167047
15636,191,3,1026.52,1.0,0.35096891228155075
15637,323,4,574.23,1.0,0.3656125044187431
15638,288,6,2265.2,0.0,0.4117124377917442
15639,43,3,1065.08,0.0,0.38844374895564543
15640,31,25,20361.26,1.0,0.991872068329922
15641,14,12,5345.55,0.0,0.32411264926839334
15642,639,1,105.78000000000002,0.0,0.02354055485170881
15643,101,3,664.0,0.0,0.4191689786759771
15644,75,4,813.0,0.0,0.36383009943388056
15645,323,2,443.16,1.0,0.36422322667143286
15646,67,5,974.61,0.0,0.5355914779210567
15647,324,1,169.0,0.0,0.10457101797013608
15648,113,2,657.35,0.0,0.6455172287909795
15649,245,4,2170.35,0.0,0.3387344182066469
15650,431,2,553.88,0.0,0.31754607499027515
15651,170,3,840.08,1.0,0.5355588626511667
15652,0,5,1420.34,0.0,0.568014421746552
15653,2,2,877.4399999999999,0.0,0.7182995837954274
15655,152,1,560.67,0.0,0.31448232466872905
15656,87,3,563.63,1.0,0.6640791023717861
15658,99,8,2423.4700000000003,0.0,0.7196516364204416
15659,296,2,226.04,1.0,0.3675673105994058
15660,45,12,2096.47,1.0,0.8906012770023319
15661,226,8,1215.95,0.0,0.48212598264542816
15662,570,2,283.73,0.0,0.06792170414216658
15663,15,1,138.14,0.0,0.4494915600953632
15664,358,3,867.6,1.0,0.7055865335307321
15665,77,5,4015.12,0.0,0.6015774642907892
15666,381,2,632.9399999999999,0.0,0.15621733926864736
15668,127,1,76.32000000000001,0.0,0.10237055592697893
15669,13,3,565.54,1.0,0.6817510773679442
15670,206,2,325.2,0.0,0.0848314335328113
15671,4,5,1972.89,1.0,0.5688510812026811
15672,634,1,45.3,0.0,0.05453599007718759
15673,66,8,5638.16,1.0,0.8511462660257745
15674,123,12,5881.29,1.0,0.83029754214387
15675,64,3,443.74,1.0,0.7624807817269196
15676,193,1,897.8,1.0,0.3455972973796559
15677,330,2,648.4,1.0,0.5689076024028568
15678,304,2,1541.19,1.0,0.3502751784674241
15679,63,2,260.26,1.0,0.676231899381113
15680,275,8,3652.79,1.0,0.7616401168722924
15681,92,12,2266.76,1.0,0.9036417587375764
15682,508,2,318.24,0.0,0.02311779947522741
15683,26,2,524.54,0.0,0.3396296505664493
15684,456,3,173.95,0.0,0.03634375529497913
15685,359,1,55.98,0.0,0.09835167527967383
15686,329,1,90.0,0.0,0.11022533535121555
15687,96,5,1679.45,1.0,0.792348501604838
15688,328,1,190.57,0.0,0.4158968813423248
15689,29,3,521.03,0.0,0.6891800485597056
15690,10,1,111.0,1.0,0.6500502270281769
15691,161,4,571.3,0.0,0.33601575482904233
15693,568,1,37.5,0.0,0.09768345217868839
15694,85,19,7637.19,1.0,0.9428559546415471
15695,176,4,1131.04,0.0,0.41036509878300553
15696,130,11,2808.01,1.0,0.804436428337669
15697,599,1,246.75,0.0,0.029913493139383913
15698,533,1,46.2,0.0,0.3795931119462931
15700,81,2,696.68,0.0,0.5104680680066156
15701,20,1,857.0,1.0,0.858761065219347
15702,385,2,140.39,0.0,0.028288927714530412
15703,174,1,211.5,0.0,0.2849258168923949
15704,49,6,3817.96,0.0,0.6417117300625663
15705,110,1,143.1,0.0,0.42333552071125163
15706,25,1,450.05,1.0,0.4899743815618525
15708,48,8,3714.91,1.0,0.880798038910401
15709,193,2,327.85,0.0,0.109415145300896
15710,326,1,898.87,0.0,0.31171688768495875
15711,466,2,420.25,0.0,0.07981622368738343
15712,19,10,3166.36,1.0,0.9665574514921589
15713,52,4,1010.79,0.0,0.4139104419491888
15714,362,3,453.93,1.0,0.6357142253168943
15715,465,5,658.02,0.0,0.42165750193391444
15716,55,11,3056.81,0.0,0.8645240100121407
15717,143,5,607.0,0.0,0.2630718152974542
15718,449,1,293.79,0.0,0.3451040565667146
15719,9,29,9246.12,1.0,0.9533475097617197
15720,459,1,143.19,1.0,0.25090149873654977
15722,18,9,4460.34,1.0,0.7499339772896455
15723,274,4,947.65,0.0,0.23012717495903678
15724,110,3,310.85,0.0,0.39278519750220975
15726,299,1,321.91,0.0,0.25444640138462304
15727,16,14,8875.84,1.0,0.9770630364979888
15728,289,2,544.6,0.0,0.3727237394743984
15729,122,3,192.55,0.0,0.21943873252408402
15730,1,4,1382.92,1.0,0.7273180695177226
15731,463,1,125.3,0.0,0.020871388683003436
15732,121,10,1682.07,0.0,0.8891132202608625
15733,192,1,162.3,0.0,0.13326028264441978
15734,24,4,2263.3,0.0,0.5268431418115849
15735,330,1,327.68,0.0,0.25652022405305885
15736,344,2,1815.72,0.0,0.43212100818894345
15737,57,5,897.9300000000001,1.0,0.8649757801814536
15738,6,38,12414.0,1.0,0.997434464352619
15741,367,2,208.62,0.0,0.05217996841995063
15742,528,1,156.87,0.0,0.2949148529633466
15743,23,2,434.05,1.0,0.7460159154970715
15745,145,1,302.85,1.0,0.22321289756520438
15746,43,1,196.88,0.0,0.1997487300662271
15747,29,8,2138.04,1.0,0.7957181686367295
15748,358,2,465.4500000000001,1.0,0.4729134429021432
15749,144,3,44534.3,0.0,0.24800172418219343
15750,80,14,5441.541,1.0,0.9870793665760325
15751,370,11,1380.44,0.0,0.16966837248268982
15752,2,8,3674.31,1.0,0.8191654104307639
15753,214,1,79.2,0.0,0.057746930970440626
15754,156,7,2670.84,1.0,0.6842722083806029
15755,17,14,4773.7,1.0,0.9925341857118256
15756,62,3,364.84,1.0,0.6913820065105918
15757,127,5,2487.3,1.0,0.7295909817709374
15759,127,7,830.9300000000001,0.0,0.204083012682161
15760,540,2,13916.34,0.0,0.04760261529365906
15761,352,1,143.05,0.0,0.2295318221640767
15764,16,7,4499.73,1.0,0.7269930308392155
15765,576,1,370.63,0.0,0.011041464089022747
15766,365,2,516.0,1.0,0.5532870805322242
15768,25,34,15601.09,0.0,0.48076215268625766
15769,11,39,74315.32,1.0,0.9961210997038003
15770,522,1,321.45,0.0,0.07206843794922349
15771,513,3,1006.54,0.0,0.03735459803864301
15772,327,1,280.88,0.0,0.49758478330080647
15773,318,1,138.84,1.0,0.5234623561988475
15774,327,5,1059.14,1.0,0.20759779276501536
15775,154,2,150.5,0.0,0.14210238163867056
15776,42,1,241.62,0.0,0.4466039946471734
15777,150,7,1762.61,0.0,0.5541250604778999
15778,340,1,307.95,0.0,0.3024957562618986
15779,372,2,124.08,0.0,0.027372962169408755
15780,93,3,475.28,0.0,0.6704137876725207
15781,47,2,211.3,1.0,0.7348570519246651
15782,339,1,1399.36,1.0,0.5185415580251951
15784,377,2,848.3299999999999,0.0,0.08549956508216812
15785,67,15,5306.79,1.0,0.9861447907330181
15786,23,3,6743.46,1.0,0.7882297721589062
15788,418,1,221.83,0.0,0.03126061365350405
15789,267,6,1962.01,0.0,0.6279971536414248
15791,113,4,3218.89,1.0,0.5818789771941733
15792,309,2,933.84,0.0,0.3101287022297089
15793,178,6,1740.6,1.0,0.7637255980429928
15794,645,2,777.0,0.0,0.0395321962231456
15795,59,8,1979.87,0.0,0.5987540473266486
15796,18,14,4039.99,1.0,0.9917156475201055
15797,22,6,2821.08,0.0,0.6289531374823815
15798,402,3,1535.37,0.0,0.19612910610281045
15799,94,3,1021.39,1.0,0.4653873634481438
15800,16,7,1242.58,0.0,0.6579380484532477
15801,19,1,137.22,1.0,0.7165509116687496
15802,52,1,451.42,0.0,0.7252268328977145
15803,354,3,1513.84,1.0,0.6653665972350155
15804,3,5,2554.84,1.0,0.5888080191495753
15805,15,24,8228.75,1.0,0.9655474709672867
15806,67,2,521.88,1.0,0.4736935829972057
15807,317,2,913.62,1.0,0.3847244870050805
15808,215,21,18409.93,0.0,0.12767932356117562
15809,93,6,1157.88,1.0,0.7851887591310596
15810,79,7,2968.25,1.0,0.8844474837033107
15811,15,6,3445.7,1.0,0.6009763557605479
15812,16,12,5201.47,0.0,0.3053180914317898
15813,117,2,1303.91,0.0,0.4281577097061331
15814,302,2,689.11,1.0,0.5459956664116076
15815,50,4,1874.7,1.0,0.620447071011545
15816,451,2,144.14999999999998,0.0,0.30005551664111507
15817,330,3,2766.4,0.0,0.1626111627203125
15818,497,1,340.5,0.0,0.01573702172676818
15819,40,9,3614.81,1.0,0.9486169847034476
15820,229,1,206.98,0.0,0.24407021976031437
15822,268,5,1394.79,1.0,0.5572638998638494
15823,281,3,3897.17,0.0,0.32166165789229545
15824,362,2,890.94,0.0,0.33589309310621074
15825,81,1,532.94,0.0,0.3837951797359521
15826,120,2,1663.97,1.0,0.48445564552171316
15827,23,27,3556.14,1.0,0.9808642566108622
15828,284,1,1108.82,0.0,0.2236281264639632
15829,8,2,636.14,0.0,0.7664676722693967
15831,33,2,451.11,1.0,0.8342075798995096
15832,163,1,836.79,0.0,0.22069257903790204
15833,647,1,80.4,0.0,0.022395667640830248
15834,75,6,3331.06,1.0,0.7123901255672219
15835,47,3,675.51,1.0,0.6874509474706235
15837,395,1,385.03,1.0,0.21400858004688655
15838,18,27,54673.42,1.0,0.9928203362791688
15839,57,1,299.18,1.0,0.7978741663995583
15840,82,1,241.74,1.0,0.4829461575483458
15841,127,7,2131.61,1.0,0.7260885172707209
15842,302,2,548.8,0.0,0.3945114794934723
15843,213,1,118.95000000000002,0.0,0.24147579158646737
15845,54,8,3241.27,1.0,0.823801649545015
15846,294,1,107.01,0.0,0.0922129340600342
15847,197,4,613.98,1.0,0.5541185540746231
15848,531,1,139.94,0.0,0.3061269696875364
15850,77,5,938.75,1.0,0.6931391300237519
15851,436,1,109.73,0.0,0.21855202558929557
15852,96,3,257.26,0.0,0.606060638610337
15854,49,18,5002.85,1.0,0.9830800811139248
15855,46,6,1052.72,0.0,0.666998745609942
15856,4,42,29274.71,1.0,0.999569696540777
15857,339,1,273.48,1.0,0.4175876109797886
15858,198,10,3337.74,1.0,0.8320031319132842
15859,341,1,438.46,0.0,0.10793645005532088
15860,8,15,2295.14,1.0,0.9129066475423147
15861,44,7,2366.43,1.0,0.8747411298458267
15862,21,12,2755.14,1.0,0.9137046792911867
15863,102,4,299.06,1.0,0.32288304483459423
15864,8,4,1202.3000000000002,1.0,0.7989365626352188
15865,123,3,1667.72,1.0,0.39377398020467674
15866,10,1,230.53,0.0,0.7694764588669122
15867,22,28,8201.22,1.0,0.9703580294845306
15868,492,1,94.53,0.0,0.10097190238895364
15869,186,3,323.66,0.0,0.22499545278245572
15870,306,3,508.52,1.0,0.44072238325045493
15871,346,1,33.099999999999994,0.0,0.05639708222296691
15872,288,2,434.75,1.0,0.25889088463826854
15873,409,4,313.92,0.0,0.05006725779101556
15874,87,20,9086.63,1.0,0.8328773749279226
15875,555,1,111.72,0.0,0.06847156749429113
15876,318,2,1449.14,0.0,0.4040444147707056
15878,471,2,330.77,0.0,0.03964879396017384
15879,313,4,1157.3,0.0,0.22800780178933008
15880,278,1,686.5600000000001,0.0,0.5770199765634133
15881,221,5,501.39,0.0,0.06565467398562198
15882,108,8,1495.98,0.0,0.8943433341265532
15884,341,2,249.7,0.0,0.16160085734924523
15885,2,15,1951.82,0.0,0.30230315097427984
15886,326,3,871.78,1.0,0.5468734038631828
15887,316,3,1027.15,0.0,0.3418474226717631
15888,310,2,260.85,1.0,0.4981533759811166
15889,66,8,1806.28,0.0,0.5035944229157134
15890,304,5,535.65,0.0,0.16179471868444265
15891,136,1,524.52,0.0,0.24730292614218133
15892,578,1,128.2,0.0,0.01548252279025852
15893,391,1,305.28000000000003,0.0,0.10896946396908495
15894,162,2,420.29,0.0,0.4062096834487831
15895,59,1,179.17,0.0,0.4694396947495812
15897,103,2,222.05,0.0,0.40071610364256727
15898,136,24,5210.42,1.0,0.7520950576347722
15899,278,1,112.5,0.0,0.3233181356223864
15900,323,3,549.29,1.0,0.4754423077654553
15901,64,5,449.83,1.0,0.4104663988531058
15902,289,1,145.01,0.0,0.4826662084730018
15903,137,7,4454.72,1.0,0.7487115767729559
15905,452,1,114.69,0.0,0.24988542132347322
15906,54,7,1785.66,1.0,0.6585886200717476
15907,86,2,529.52,1.0,0.5323170058311404
15908,400,2,764.57,0.0,0.15337520431615392
15909,83,1,191.94,0.0,0.17300079049115186
15910,8,12,2112.98,1.0,0.9654473072459133
15911,533,8,1702.34,0.0,0.0688795071232814
15912,87,9,1074.7,0.0,0.4075855849661854
15913,443,1,6.300000000000001,0.0,0.07027466349030458
15914,287,2,205.99,0.0,0.2359508701639844
15915,311,1,429.21,0.0,0.32682039949644903
15916,101,10,2747.61,1.0,0.9174729409634927
15917,157,5,560.63,0.0,0.19679316676977784
15918,100,3,582.88,0.0,0.42421488478635855
15919,278,1,541.44,1.0,0.5928970246805657
15920,63,9,571.64,0.0,0.19461571781799444
15921,82,4,802.11,0.0,0.380672643616679
15922,282,1,739.0,0.0,0.5586892987528025
15923,282,1,254.16,0.0,0.20753709559384764
15924,640,1,102.82,0.0,0.025910378868736327
15925,103,1,207.15,0.0,0.24884174877769064
15926,451,1,134.44,0.0,0.08981675340320637
15927,556,1,123.39,0.0,0.0425360781196207
15928,565,1,293.53,0.0,0.009853478444424284
15929,553,1,594.0,0.0,0.0393121526887244
15931,337,1,239.9,0.0,0.10814105442070895
15932,17,6,1885.95,1.0,0.7199907063666441
15934,327,2,2190.66,0.0,0.42242803842415666
15935,148,2,416.86,0.0,0.19914039562872515
15936,288,2,282.79,0.0,0.5234046914585673
15938,21,9,734.81,0.0,0.37883888859315507
15939,16,15,8805.630000000001,1.0,0.9770630364979888
15940,220,1,35.8,0.0,0.08604701155088035
15941,546,1,405.0,0.0,0.016849893648121568
15942,43,1,337.44,0.0,0.4060260382900943
15943,559,2,271.29,0.0,0.08261186963870056
15944,186,4,2164.24,0.0,0.44223334328503616
15945,274,4,827.27,0.0,0.31114247853379423
15946,412,3,2304.18,0.0,0.08229559984865346
15948,334,1,553.85,1.0,0.45272743490194867
15950,15,8,6506.58,1.0,0.733793409497476
15951,195,2,680.12,1.0,0.5662814192666407
15952,68,2,327.8,1.0,0.4828894734555348
15953,121,14,2836.31,1.0,0.7567304757637717
15954,498,1,190.75,0.0,0.020678732543617115
15955,16,16,6705.75,1.0,0.9183798026508095
15956,460,2,617.6,0.0,0.4115250631692427
